,strain_A,strain_B,opa_distance,strain_A_num_opa,strain_B_num_opa,num_opa_difference,genome_distance,pseudogenome_distance
17107,EEE035,FQ36,2.7306590257879653,11,10,1,5407.239056,4870.0
17108,EEE035,FQ48,2.650429799426934,11,10,1,1628.8108089999998,4093.0
17109,EEE035,FQ82,2.512893982808023,11,10,1,5270.644684999999,4935.0
17110,EEE035,FQ84,2.6017191977077365,11,10,1,5261.178775,4914.0
17111,EEE035,GCGS0245,2.541547277936963,11,10,1,6022.626878,6132.0
17112,EEE035,GCGS0276,1.9856733524355303,11,11,0,2698.5883059999996,4342.0
17113,EEE035,GCGS0306,1.9340974212034383,11,11,0,3057.073997,4244.0
17114,EEE035,GCGS0313,1.7220630372492836,11,11,0,6947.511139,6478.0
17115,EEE035,GCGS0339,1.9570200573065901,11,11,0,3117.915199,4217.0
17116,EEE035,GCGS0373,2.507163323782235,11,10,1,7111.673432,6617.0
17117,EEE035,GCGS0423,8.469914040114613,11,3,8,6966.832031,6503.0
17118,EEE035,GCGS0431,1.7965616045845272,11,11,0,7256.488769,6902.0
17119,EEE035,GCGS0457,1.8853868194842407,11,11,0,3343.8002539999998,4563.0
17120,EEE035,GCGS0769,1.6446991404011462,11,11,0,5877.007538,5936.0
17121,EEE035,GCGS0834,3.4412607449856734,11,9,2,1631.45608,4017.0
17122,EEE035,GCGS0864,2.5558739255014324,11,10,1,1636.461339,3747.0
17123,EEE035,GCGS1013,2.6189111747851004,11,10,1,3302.954201,4287.0
17124,EEE035,GCGS1014,1.7564469914040115,11,11,0,3303.7322160000003,4327.0
17125,EEE035,GCGS1095,1.6361031518624642,11,11,0,3292.424993,4310.0
17126,EEE035,GGG022,2.3638968481375358,11,10,1,3296.1854700000004,3935.0
17127,EEE035,GGG031,7.538681948424069,11,4,7,4787.312683,4703.0
17128,EEE035,H035,1.9770773638968482,11,11,0,2825.690861,4092.0
17129,EEE035,HHH023,3.0515759312320916,11,10,1,6058.312158000001,5775.0
17130,EEE035,HHH030,7.318051575931232,11,4,7,3022.918877,4482.0
17131,EEE035,HHH042,10.154727793696274,11,1,10,5174.974168000001,4771.0
17132,EEE035,JJJ010,3.478510028653295,11,9,2,5593.678589,4796.0
17133,EEE035,JJJ020,5.7793696275071635,11,6,5,3062.986984,4167.0
17134,EEE035,JJJ025,1.7879656160458453,11,11,0,6207.147386000001,5250.0
17135,EEE035,NCTC8375,2.650429799426934,11,10,1,6846.809509,6751.0
17136,EEE035,NG196,1.9054441260744985,11,11,0,5713.234284,5321.0
17137,EEE035,NG250,2.0286532951289398,11,11,0,5781.155500999999,5323.0
17138,EEE035,NG251,2.074498567335244,11,11,0,5624.488144999999,5190.0
17139,EEE035,NG290,2.005730659025788,11,11,0,5651.796647,5275.0
17140,EEE035,Ng_118,1.8510028653295132,11,11,0,5878.485796,5322.0
17141,EEE035,Ng_188,1.9226361031518624,11,11,0,5769.511123,5401.0
17142,EEE035,RIVM0610,2.7707736389684814,11,10,1,1606.5075689999999,3715.0
17143,EEE035,RIVM0640,2.805157593123209,11,10,1,1612.887335,3575.0
17144,EEE035,SAMEA116302675,2.1232091690544412,11,11,0,6287.179706,5597.0
17145,EEE035,SAMEA116302676,2.108882521489971,11,11,0,6287.179706,5596.0
17146,EEE035,SE690,2.873925501432665,11,10,1,6268.0923,5469.0
17147,EEE035,SRR5827236,2.0573065902578795,11,11,0,3257.128921,4197.0
17148,EEE035,SRR5827322,2.1002865329512894,11,11,0,5435.325623000001,5350.0
17149,EEE035,SRRSH203,1.9169054441260744,11,11,0,4692.34234,4983.0
17150,EEE035,SRRSH204,1.9226361031518624,11,11,0,4692.34234,4961.0
17151,EEE035,SRRSH205,1.9197707736389684,11,11,0,4692.316406,4941.0
17152,EEE035,SRRSH207,1.8825214899713467,11,11,0,4608.575521000001,4933.0
17153,EEE035,SRRSH214,1.8911174785100284,11,11,0,4683.057968,4917.0
17154,EEE035,SRRSH229,1.9169054441260744,11,11,0,4692.34234,4946.0
17155,EEE035,SRRSH240,1.8825214899713467,11,11,0,4608.575521000001,4981.0
17156,EEE035,SS3160,2.7507163323782233,11,10,1,4578.595819,4971.0
17157,EEE035,TFG-A2,2.667621776504298,11,10,1,5385.117354,4978.0
17158,EEE035,TFG-B2,4.346704871060172,11,8,3,5387.736692,4989.0
17159,EEE035,TH1713,2.7621776504297992,11,10,1,5994.903512,5552.0
17160,EEE035,TH2288,1.9856733524355303,11,11,0,6000.323718,5524.0
17161,EEE035,TUM15748,1.8710601719197708,11,11,0,7292.822486,6475.0
17162,EEE035,TUM16691,2.002865329512894,11,11,0,2816.9770390000003,3972.0
17163,EEE035,UMASS-DGI_1,5.106017191977077,11,7,4,8026.6249689999995,6214.0
17164,EEE035,UMASS-DGI_26,1.8911174785100284,11,11,0,7366.008062,6493.0
17165,EEE035,UMASS-DGI_36,2.28080229226361,11,10,1,7808.753437,6782.0
17166,EEE035,UMASS-DGI_40,2.455587392550143,11,10,1,7786.553933,6760.0
17167,EEE035,UMASS-DGI_46,2.2865329512893986,11,11,0,5829.003723,6020.0
17168,EEE035,UMASS-DGI_5,1.9340974212034387,11,11,0,8198.619058,7320.0
17169,EEE035,UMASS-DGI_54,3.541547277936963,11,9,2,8225.382951,7347.0
17170,EEE035,UMASS-DGI_65,3.5501432664756445,11,9,2,7376.718804,6648.0
17171,EEE035,UMASS-DGI_9,2.05730659025788,11,11,0,5655.453356,6122.0
17172,EEE035,WHO_A_2024,1.8911174785100284,11,11,0,7086.906311,6926.0
17173,EEE035,WHO_B_2024,2.7478510028653296,11,10,1,7581.519743999999,6929.0
17174,EEE035,WHO_C_2024,1.8567335243553007,11,11,0,5653.586076,5931.0
17175,EEE035,WHO_D_2024,1.859598853868195,11,11,0,4946.729004,5681.0
17176,EEE035,WHO_E_2024,1.656160458452722,11,11,0,6623.050782,6620.0
17177,EEE035,WHO_F_2024,1.7908309455587392,11,11,0,7780.355683,6840.0
17178,EEE035,WHO_G_2024,1.879656160458453,11,11,0,3254.4835350000003,4439.0
17179,EEE035,WHO_H_2024,1.859598853868195,11,11,0,1655.2375539999998,3785.0
17180,EEE035,WHO_I_2024,2.530085959885387,11,10,1,5619.119858,5493.0
17181,EEE035,WHO_J_2024,1.630372492836676,11,11,0,3087.883514,4197.0
17182,EEE035,WHO_K_2024,1.9627507163323785,11,11,0,2830.281179,3983.0
17183,EEE035,WHO_L_2024,1.4641833810888252,11,11,0,5695.936387,5670.0
17184,EEE035,WHO_M_2024,1.8653295128939829,11,11,0,2783.003501,4120.0
17185,EEE035,WHO_N_2024,1.9255014326647566,11,11,0,3240.012374,4363.0
17186,EEE035,WHO_O_2024,1.664756446991404,11,11,0,5146.550445,5288.0
17187,EEE035,WHO_P_2024,1.8624641833810887,11,11,0,2678.178249,4288.0
17188,EEE035,WHO_Q_2024,1.5816618911174787,11,11,0,2888.295471,4416.0
17189,EEE035,WHO_R_2024,1.5558739255014324,11,11,0,4573.901763,4826.0
17190,EEE035,WHO_S2_2024,2.0343839541547277,11,11,0,2896.9834060000003,4858.0
17191,EEE035,WHO_S_2024,1.822349570200573,11,11,0,8390.945617,7241.0
17192,EEE035,WHO_T_2024,3.0716332378223496,11,12,1,5312.268706999999,5329.0
17193,EEE035,WHO_U_2024,1.868194842406877,11,11,0,2797.2153390000003,5650.0
17194,EEE035,WHO_V_2024,1.7879656160458457,11,11,0,1702.3077399999997,3325.0
17195,EEE035,WHO_W_2024,1.873925501432665,11,11,0,2882.175112,4413.0
17196,EEE035,WHO_X_2024,1.8825214899713472,11,11,0,2892.678382,4421.0
17197,EEE035,WHO_Y_2024,2.808022922636103,11,10,1,1618.463143,3718.0
17198,EEE035,WHO_Z_2024,1.8309455587392551,11,11,0,2920.194354,4448.0
17199,EEE035,WHO_alpha_2024,1.974212034383954,11,11,0,2125.395051,3884.0
17200,EEE035,WHO_beta_2024,1.9541547277936964,11,11,0,5994.592313,5747.0
17201,EEE037,FA1090,4.154727793696275,8,11,3,8242.084633,6533.0
17202,EEE037,FA19,1.8681948424068766,8,9,1,7672.85929,6568.0
17203,EEE037,FA6140,2.031518624641834,8,7,1,5348.2392199999995,5926.0
17204,EEE037,FDAARGOS_204,4.200573065902579,8,11,3,6986.7753680000005,6626.0
17205,EEE037,FDAARGOS_205,4.229226361031518,8,11,3,6060.672249,5955.0
17206,EEE037,FDAARGOS_207,4.091690544412607,8,11,3,6896.602821,6265.0
17207,EEE037,FFF004,4.186246418338109,8,11,3,3593.363182,4384.0
17208,EEE037,FFF005,3.303724928366762,8,10,2,3593.7781219999997,4415.0
17209,EEE037,FFF007,3.154727793696275,8,10,2,5596.790687000001,5161.0
17210,EEE037,FFF012,4.538681948424069,8,4,4,4797.452965,4788.0
17211,EEE037,FFF017,3.6275071633237825,8,5,3,5568.911537,5498.0
17212,EEE037,FFF024,4.194842406876791,8,11,3,5506.151367,5176.0
17213,EEE037,FFF026,3.977077363896848,8,11,3,7122.747169,6505.0
17214,EEE037,FFF038,3.2779369627507164,8,10,2,6157.146676,5813.0
17215,EEE037,FFF044,4.174785100286533,8,11,3,4978.705605,5273.0
17216,EEE037,FFF047,2.2521489971346704,8,9,1,7323.21708,6073.0
17217,EEE037,FQ01,4.269340974212034,8,11,3,7504.106758,6866.0
17218,EEE037,FQ02,4.28080229226361,8,11,3,1991.6534310000002,4779.0
17219,EEE037,FQ04,3.2378223495702003,8,10,2,5495.388754,5509.0
17220,EEE037,FQ20,3.2492836676217767,8,10,2,8847.124812,7250.0
17221,EEE037,FQ35,4.249283667621777,8,11,3,8849.043928000001,7051.0
17222,EEE037,FQ36,2.833810888252149,8,10,2,5624.176991,5462.0
17223,EEE037,FQ48,3.0200573065902576,8,10,2,2709.869654,4827.0
17224,EEE037,FQ82,3.2607449856733526,8,10,2,5487.58262,5293.0
17225,EEE037,FQ84,3.315186246418338,8,10,2,5478.11671,5271.0
17226,EEE037,GCGS0245,3.36676217765043,8,10,2,6239.564813,6415.0
17227,EEE037,GCGS0276,4.2091690544412605,8,11,3,1872.149563,4353.0
17228,EEE037,GCGS0306,4.1318051575931225,8,11,3,2230.635254,4192.0
17229,EEE037,GCGS0313,4.134670487106018,8,11,3,7164.449074,6784.0
17230,EEE037,GCGS0339,4.180515759312321,8,11,3,2291.4764560000003,4486.0
17231,EEE037,GCGS0373,2.8796561604584525,8,10,2,7328.611367,6772.0
17232,EEE037,GCGS0423,5.415472779369628,8,3,5,7183.769966,6686.0
17233,EEE037,GCGS0431,4.232091690544413,8,11,3,7473.4267039999995,6839.0
17234,EEE037,GCGS0457,3.9169054441260744,8,11,3,2517.361511,4698.0
17235,EEE037,GCGS0769,4.226361031518625,8,11,3,6093.945473,5940.0
17236,EEE037,GCGS0834,2.2120343839541547,8,9,1,2712.5149250000004,4728.0
17237,EEE037,GCGS0864,3.1117478510028653,8,10,2,2717.520184,4473.0
17238,EEE037,GCGS1013,2.95702005730659,8,10,2,2476.515458,4388.0
17239,EEE037,GCGS1014,4.063037249283667,8,11,3,2477.293473,4529.0
17240,EEE037,GCGS1095,4.048710601719198,8,11,3,2465.98625,4421.0
17241,EEE037,GGG022,3.2521489971346704,8,10,2,2792.728783,4615.0
17242,EEE037,GGG031,4.418338108882521,8,4,4,5004.250618,5100.0
17243,EEE037,H035,3.504297994269341,8,11,3,141.651504,728.0
17244,EEE037,HHH023,3.4727793696275073,8,10,2,6275.250093000001,5928.0
17245,EEE037,HHH030,4.659025787965616,8,4,4,2803.1801459999997,4572.0
17246,EEE037,HHH042,7.117478510028653,8,1,7,5391.912103000001,5156.0
17247,EEE037,JJJ010,2.3008595988538683,8,9,1,5810.616524000001,5282.0
17248,EEE037,JJJ020,3.011461318051576,8,6,2,3279.924919,4601.0
17249,EEE037,JJJ025,4.269340974212034,8,11,3,6424.0853210000005,5255.0
17250,EEE037,NCTC8375,3.1719197707736386,8,10,2,7063.7474440000005,6695.0
17251,EEE037,NG196,4.30945558739255,8,11,3,5930.172219,5685.0
17252,EEE037,NG250,4.28080229226361,8,11,3,5998.093436,5883.0
17253,EEE037,NG251,4.1833810888252145,8,11,3,5841.42608,5583.0
17254,EEE037,NG290,4.217765042979943,8,11,3,5868.734582000001,5655.0
17255,EEE037,Ng_118,3.945558739255014,8,11,3,6095.423731000001,5637.0
17256,EEE037,Ng_188,4.060171919770774,8,11,3,5986.449058,5852.0
17257,EEE037,RIVM0610,3.0544412607449853,8,10,2,2687.566414,4514.0
17258,EEE037,RIVM0640,3.2120343839541547,8,10,2,2693.94618,4419.0
17259,EEE037,SAMEA116302675,4.332378223495702,8,11,3,6504.117641000001,6043.0
17260,EEE037,SAMEA116302676,4.3237822349570205,8,11,3,6504.117641000001,6026.0
17261,EEE037,SE690,3.2578796561604584,8,10,2,6485.030235,5941.0
17262,EEE037,SRR5827236,4.2378223495702,8,11,3,2753.672234,4492.0
17263,EEE037,SRR5827322,4.369627507163324,8,11,3,5652.263558000001,5656.0
17264,EEE037,SRRSH203,4.277936962750717,8,11,3,4909.280275,5317.0
17265,EEE037,SRRSH204,4.234957020057307,8,11,3,4909.280275,5305.0
17266,EEE037,SRRSH205,4.277936962750717,8,11,3,4909.254341,5326.0
17267,EEE037,SRRSH207,4.186246418338109,8,11,3,4825.513456000001,5212.0
17268,EEE037,SRRSH214,4.263610315186247,8,11,3,4899.995903,5297.0
17269,EEE037,SRRSH229,4.277936962750717,8,11,3,4909.280275,5292.0
17270,EEE037,SRRSH240,4.186246418338109,8,11,3,4825.513456000001,5339.0
17271,EEE037,SS3160,3.2693409742120343,8,10,2,4795.533754,5311.0
17272,EEE037,TFG-A2,2.865329512893983,8,10,2,5602.055289,5578.0
17273,EEE037,TFG-B2,0.9570200573065901,8,8,0,5604.674627,5536.0
17274,EEE037,TH1713,3.0888252148997135,8,10,2,6211.841447000001,5875.0
17275,EEE037,TH2288,4.088825214899714,8,11,3,6217.261653,5869.0
17276,EEE037,TUM15748,4.29512893982808,8,11,3,7509.760421000001,6501.0
17277,EEE037,TUM16691,3.5329512893982806,8,11,3,193.15643,1009.0
17278,EEE037,UMASS-DGI_1,2.2292263610315186,8,7,1,8243.562904,6377.0
17279,EEE037,UMASS-DGI_26,4.275071633237823,8,11,3,7582.945997000001,6399.0
17280,EEE037,UMASS-DGI_36,3.303724928366762,8,10,2,8025.691372000001,6616.0
17281,EEE037,UMASS-DGI_40,3.2464183381088825,8,10,2,8003.491868000001,6635.0
17282,EEE037,UMASS-DGI_46,4.3352435530085955,8,11,3,6045.941658,6101.0
17283,EEE037,UMASS-DGI_5,4.008595988538682,8,11,3,8415.556993,7388.0
17284,EEE037,UMASS-DGI_54,2.146131805157593,8,9,1,8442.320886,7456.0
17285,EEE037,UMASS-DGI_65,2.2578796561604584,8,9,1,7593.656739,6523.0
17286,EEE037,UMASS-DGI_9,4.08595988538682,8,11,3,5872.391291,5843.0
17287,EEE037,WHO_A_2024,4.26647564469914,8,11,3,7303.844246000001,7024.0
17288,EEE037,WHO_B_2024,2.9598853868194843,8,10,2,7798.457679,6806.0
17289,EEE037,WHO_C_2024,4.114613180515759,8,11,3,5870.5240109999995,6174.0
17290,EEE037,WHO_D_2024,4.212034383954155,8,11,3,5163.666939000001,6107.0
17291,EEE037,WHO_E_2024,4.292263610315186,8,11,3,6839.988717,6268.0
17292,EEE037,WHO_F_2024,3.994269340974212,8,11,3,7997.293618,6869.0
17293,EEE037,WHO_G_2024,3.8939828080229226,8,11,3,2751.026848,4727.0
17294,EEE037,WHO_H_2024,4.1719197707736395,8,11,3,2736.296399,4646.0
17295,EEE037,WHO_I_2024,2.9340974212034387,8,10,2,5836.057793,5726.0
17296,EEE037,WHO_J_2024,3.9656160458452723,8,11,3,1886.4910049999999,4108.0
17297,EEE037,WHO_K_2024,3.478510028653295,8,11,3,156.40795,699.0
17298,EEE037,WHO_L_2024,4.080229226361031,8,11,3,5912.874322,5816.0
17299,EEE037,WHO_M_2024,4.111747851002866,8,11,3,1956.564758,4109.0
17300,EEE037,WHO_N_2024,4.255014326647565,8,11,3,2736.555687,4655.0
17301,EEE037,WHO_O_2024,4.126074498567335,8,11,3,5363.488380000001,5853.0
17302,EEE037,WHO_P_2024,4.217765042979943,8,11,3,1851.7395060000001,4263.0
17303,EEE037,WHO_Q_2024,4.034383954154728,8,11,3,2668.55674,4696.0
17304,EEE037,WHO_R_2024,4.1203438395415475,8,11,3,4790.839698,5186.0
17305,EEE037,WHO_S2_2024,4.275071633237822,8,11,3,2070.544663,4703.0
17306,EEE037,WHO_S_2024,4.1461318051575935,8,11,3,8607.883552,7295.0
17307,EEE037,WHO_T_2024,5.197707736389685,8,12,4,5529.206642,5735.0
17308,EEE037,WHO_U_2024,4.217765042979943,8,11,3,1970.7765960000002,5446.0
17309,EEE037,WHO_V_2024,3.988538681948424,8,11,3,2783.3665849999998,4293.0
17310,EEE037,WHO_W_2024,3.5959885386819486,8,11,3,164.473425,957.0
17311,EEE037,WHO_X_2024,3.346704871060172,8,11,3,55.213485,322.0
17312,EEE037,WHO_Y_2024,3.1977077363896846,8,10,2,2699.521988,4520.0
17313,EEE037,WHO_Z_2024,3.3209169054441263,8,11,3,98.134253,473.0
17314,EEE037,WHO_alpha_2024,4.080229226361031,8,11,3,2840.577004,4460.0
17315,EEE037,WHO_beta_2024,4.286532951289399,8,11,3,6211.530248000001,5871.0
17316,FA1090,FA19,3.4383954154727796,11,9,2,7251.328001,6321.0
17317,FA1090,FA6140,4.934097421203438,11,7,4,8343.460617,5958.0
17318,FA1090,FDAARGOS_204,1.9255014326647564,11,11,0,6565.244079,6447.0
17319,FA1090,FDAARGOS_205,1.659025787965616,11,11,0,7055.759796,6604.0
17320,FA1090,FDAARGOS_207,1.7249283667621775,11,11,0,7066.626098000001,6066.0
17321,FA1090,FFF004,1.8968481375358164,11,11,0,7717.595383,6362.0
17322,FA1090,FFF005,2.5587392550143266,11,10,1,7718.010323,6422.0
17323,FA1090,FFF007,2.5616045845272204,11,10,1,7965.135436,6556.0
17324,FA1090,FFF012,7.659025787965616,11,4,7,7792.674362,6281.0
17325,FA1090,FFF017,6.590257879656161,11,5,6,7937.256286,6607.0
17326,FA1090,FFF024,1.670487106017192,11,11,0,7874.496116,6489.0
17327,FA1090,FFF026,1.8510028653295127,11,11,0,6701.21588,6873.0
17328,FA1090,FFF038,2.2578796561604584,11,10,1,8525.491425,6451.0
17329,FA1090,FFF044,1.7879656160458453,11,11,0,7347.050354,6352.0
17330,FA1090,FFF047,3.4068767908309456,11,9,2,6901.685791,6521.0
17331,FA1090,FQ01,1.7879656160458453,11,11,0,6463.479033,6691.0
17332,FA1090,FQ02,1.962750716332378,11,11,0,8131.942912,7260.0
17333,FA1090,FQ04,2.4498567335243555,11,10,1,7863.7335029999995,6853.0
17334,FA1090,FQ20,2.67621776504298,11,10,1,8425.593523,6727.0
17335,FA1090,FQ35,1.9083094555873927,11,11,0,8427.512639,6630.0
17336,FA1090,FQ36,2.7879656160458453,11,10,1,7992.52174,6636.0
17337,FA1090,FQ48,2.6561604584527223,11,10,1,7806.782456999999,7350.0
17338,FA1090,FQ82,2.429799426934097,11,10,1,7855.927368999999,6632.0
17339,FA1090,FQ84,2.5329512893982806,11,10,1,7846.461459,6616.0
17340,FA1090,GCGS0245,2.501432664756447,11,10,1,9234.786209999998,5929.0
17341,FA1090,GCGS0276,1.7392550143266474,11,11,0,8012.439044,7099.0
17342,FA1090,GCGS0306,1.7077363896848134,11,11,0,8370.924735,6507.0
17343,FA1090,GCGS0313,1.7163323782234958,11,11,0,6742.917785,6456.0
17344,FA1090,GCGS0339,1.988538681948424,11,11,0,8431.765937,6802.0
17345,FA1090,GCGS0373,2.673352435530086,11,10,1,6907.080078,6592.0
17346,FA1090,GCGS0423,8.461318051575931,11,3,8,7353.793243,6599.0
17347,FA1090,GCGS0431,1.848137535816619,11,11,0,6432.798979,6640.0
17348,FA1090,GCGS0457,1.8223495702005732,11,11,0,8657.650991999999,6514.0
17349,FA1090,GCGS0769,1.66189111747851,11,11,0,8462.290222,6410.0
17350,FA1090,GCGS0834,3.346704871060172,11,9,2,7809.427728,7287.0
17351,FA1090,GCGS0864,2.6275071633237825,11,10,1,7814.432987,7012.0
17352,FA1090,GCGS1013,2.5759312320916905,11,10,1,8616.804939,6645.0
17353,FA1090,GCGS1014,1.6905444126074498,11,11,0,8617.582954,6573.0
17354,FA1090,GCGS1095,1.6303724928366763,11,11,0,8606.275731,6486.0
17355,FA1090,GGG022,2.4326647564469916,11,10,1,8610.036208,6594.0
17356,FA1090,GGG031,7.530085959885387,11,4,7,7372.595367,6326.0
17357,FA1090,H035,1.8567335243553007,11,11,0,8139.541599,6393.0
17358,FA1090,HHH023,2.9856733524355303,11,10,1,8643.594841999999,6495.0
17359,FA1090,HHH030,7.441260744985673,11,4,7,8336.769615,6517.0
17360,FA1090,HHH042,10.186246418338108,11,1,10,8387.1335,6311.0
17361,FA1090,JJJ010,3.4068767908309456,11,9,2,8178.961273,6449.0
17362,FA1090,JJJ020,5.833810888252149,11,6,5,7911.737349999999,6398.0
17363,FA1090,JJJ025,1.9025787965616043,11,11,0,8792.43007,6610.0
17364,FA1090,NCTC8375,2.5587392550143266,11,10,1,6642.216155,6589.0
17365,FA1090,NG196,1.845272206303725,11,11,0,8298.516968,6502.0
17366,FA1090,NG250,1.69054441260745,11,11,0,8366.438184999999,6654.0
17367,FA1090,NG251,1.974212034383954,11,11,0,8209.770829,6513.0
17368,FA1090,NG290,1.9083094555873925,11,11,0,8237.079331,6544.0
17369,FA1090,Ng_118,1.839541547277937,11,11,0,8463.768479999999,6411.0
17370,FA1090,Ng_188,1.7507163323782233,11,11,0,8354.793807,6467.0
17371,FA1090,RIVM0610,2.664756446991404,11,10,1,7784.479217,6981.0
17372,FA1090,RIVM0640,2.707736389684814,11,10,1,7790.858983,6880.0
17373,FA1090,SAMEA116302675,2.051575931232092,11,11,0,8872.46239,6742.0
17374,FA1090,SAMEA116302676,2.01432664756447,11,11,0,8872.46239,6754.0
17375,FA1090,SE690,2.6504297994269344,11,10,1,8853.374984,6683.0
17376,FA1090,SRR5827236,2.0343839541547277,11,11,0,8570.979659,6376.0
17377,FA1090,SRR5827322,1.962750716332378,11,11,0,7406.646759,6330.0
17378,FA1090,SRRSH203,1.7564469914040117,11,11,0,7904.501672,6482.0
17379,FA1090,SRRSH204,1.7449856733524358,11,11,0,7904.501672,6496.0
17380,FA1090,SRRSH205,1.7564469914040117,11,11,0,7904.475737999999,6496.0
17381,FA1090,SRRSH207,1.7507163323782235,11,11,0,7820.734853,6481.0
17382,FA1090,SRRSH214,1.7421203438395414,11,11,0,7895.2173,6456.0
17383,FA1090,SRRSH229,1.7564469914040117,11,11,0,7904.501672,6489.0
17384,FA1090,SRRSH240,1.7507163323782235,11,11,0,7820.734853,6510.0
17385,FA1090,SS3160,2.621776504297994,11,10,1,7790.755150999999,6540.0
17386,FA1090,TFG-A2,2.7535816618911175,11,10,1,7970.400038,6691.0
17387,FA1090,TFG-B2,4.36676217765043,11,8,3,7973.019376,6673.0
17388,FA1090,TH1713,2.616045845272206,11,10,1,8580.186195999999,6723.0
17389,FA1090,TH2288,1.7822349570200573,11,11,0,8585.606402,6715.0
17390,FA1090,TUM15748,1.868194842406877,11,11,0,7088.229132,6882.0
17391,FA1090,TUM16691,1.8366762177650429,11,11,0,8130.827777,6353.0
17392,FA1090,UMASS-DGI_1,5.005730659025788,11,7,4,7822.031615,6212.0
17393,FA1090,UMASS-DGI_26,1.4527220630372493,11,11,0,7161.414708,6416.0
17394,FA1090,UMASS-DGI_36,2.3610315186246416,11,10,1,7604.160083000001,6680.0
17395,FA1090,UMASS-DGI_40,2.3094555873925504,11,10,1,7581.9605790000005,6673.0
17396,FA1090,UMASS-DGI_46,2.171919770773639,11,11,0,7041.029205,6542.0
17397,FA1090,UMASS-DGI_5,1.856733524355301,11,11,0,6755.573494,6736.0
17398,FA1090,UMASS-DGI_54,3.5587392550143266,11,9,2,6782.337387,6718.0
17399,FA1090,UMASS-DGI_65,3.2951289398280803,11,9,2,7172.12545,6516.0
17400,FA1090,UMASS-DGI_9,1.9255014326647562,11,11,0,8867.612688000001,6017.0
17401,FA1090,WHO_A_2024,1.8108882521489973,11,11,0,6263.216521,6514.0
17402,FA1090,WHO_B_2024,2.6017191977077365,11,10,1,7376.9263900000005,6532.0
17403,FA1090,WHO_C_2024,1.707736389684814,11,11,0,8865.745407999999,5601.0
17404,FA1090,WHO_D_2024,1.8939828080229226,11,11,0,7532.011688,6539.0
17405,FA1090,WHO_E_2024,1.859598853868195,11,11,0,7010.011994,6608.0
17406,FA1090,WHO_F_2024,1.6332378223495705,11,11,0,5517.432617,6592.0
17407,FA1090,WHO_G_2024,1.8939828080229226,11,11,0,8568.334273,6555.0
17408,FA1090,WHO_H_2024,1.8911174785100284,11,11,0,7833.209202,6924.0
17409,FA1090,WHO_I_2024,2.541547277936963,11,10,1,8831.279190000001,6027.0
17410,FA1090,WHO_J_2024,1.518624641833811,11,11,0,8401.734252,6534.0
17411,FA1090,WHO_K_2024,1.9541547277936961,11,11,0,8144.131917,6282.0
17412,FA1090,WHO_L_2024,1.5816618911174785,11,11,0,8908.095719,6129.0
17413,FA1090,WHO_M_2024,1.670487106017192,11,11,0,8096.854239,6657.0
17414,FA1090,WHO_N_2024,1.9684813753581665,11,11,0,8553.863112,6499.0
17415,FA1090,WHO_O_2024,1.7106017191977079,11,11,0,7731.833129,6074.0
17416,FA1090,WHO_P_2024,1.66189111747851,11,11,0,7992.028987,6986.0
17417,FA1090,WHO_Q_2024,1.6446991404011464,11,11,0,8202.146208999999,6358.0
17418,FA1090,WHO_R_2024,1.702005730659026,11,11,0,7786.061095,6463.0
17419,FA1090,WHO_S2_2024,1.9197707736389682,11,11,0,8210.834144,7460.0
17420,FA1090,WHO_S_2024,1.790830945558739,11,11,0,8186.352263,7197.0
17421,FA1090,WHO_T_2024,3.071633237822349,11,12,1,7897.551391,6592.0
17422,FA1090,WHO_U_2024,1.8653295128939829,11,11,0,8111.0660769999995,7950.0
17423,FA1090,WHO_V_2024,1.9054441260744985,11,11,0,7880.279388,6545.0
17424,FA1090,WHO_W_2024,1.813753581661891,11,11,0,8196.02585,6340.0
17425,FA1090,WHO_X_2024,1.7965616045845272,11,11,0,8206.52912,6562.0
17426,FA1090,WHO_Y_2024,2.707736389684814,11,10,1,7796.434791,6972.0
17427,FA1090,WHO_Z_2024,1.66189111747851,11,11,0,8234.045092,6515.0
17428,FA1090,WHO_alpha_2024,1.5988538681948423,11,11,0,7937.489807,6644.0
17429,FA1090,WHO_beta_2024,1.9283667621776504,11,11,0,8579.874996999999,6491.0
17430,FA19,FA6140,3.02865329512894,9,7,2,7774.235274000001,6219.0
17431,FA19,FDAARGOS_204,3.3638968481375358,9,11,2,4893.56439,5619.0
17432,FA19,FDAARGOS_205,3.4985673352435533,9,11,2,6486.534453,6451.0
17433,FA19,FDAARGOS_207,3.349570200573066,9,11,2,6497.400755000001,6135.0
17434,FA19,FFF004,3.4297994269340975,9,11,2,7148.37004,6244.0
17435,FA19,FFF005,2.501432664756447,9,10,1,7148.78498,6058.0
17436,FA19,FFF007,2.318051575931232,9,10,1,7395.910093,6277.0
17437,FA19,FFF012,5.544412607449857,9,4,5,7223.449019,6316.0
17438,FA19,FFF017,4.659025787965616,9,5,4,7368.030943,6313.0
17439,FA19,FFF024,3.5959885386819486,9,11,2,7305.270773,6366.0
17440,FA19,FFF026,3.2578796561604584,9,11,2,5561.805601,6547.0
17441,FA19,FFF038,2.5759312320916905,9,10,1,7956.266082,5988.0
17442,FA19,FFF044,3.2435530085959883,9,11,2,6777.825011000001,6382.0
17443,FA19,FFF047,1.3209169054441263,9,9,0,4698.30725,5795.0
