,id_A,id_B,strain_A,strain_B,opa_gene_num_A,opa_gene_num_B,distance
8842,WHO_D_2024_opa_3,WHO_D_2024_opa_9,WHO_D_2024,WHO_D_2024,3,9,0.18911174785100282
8843,WHO_D_2024_opa_3,WHO_D_2024_opa_10,WHO_D_2024,WHO_D_2024,3,10,0.11174785100286533
8844,WHO_D_2024_opa_3,WHO_D_2024_opa_11,WHO_D_2024,WHO_D_2024,3,11,0.25214899713467054
8845,WHO_D_2024_opa_4,WHO_D_2024_opa_5,WHO_D_2024,WHO_D_2024,4,5,0.14613180515759316
8846,WHO_D_2024_opa_4,WHO_D_2024_opa_6,WHO_D_2024,WHO_D_2024,4,6,0.17478510028653294
8847,WHO_D_2024_opa_4,WHO_D_2024_opa_7,WHO_D_2024,WHO_D_2024,4,7,0.04011461318051579
8848,WHO_D_2024_opa_4,WHO_D_2024_opa_8,WHO_D_2024,WHO_D_2024,4,8,0.1805157593123209
8849,WHO_D_2024_opa_4,WHO_D_2024_opa_9,WHO_D_2024,WHO_D_2024,4,9,0.21489971346704873
8850,WHO_D_2024_opa_4,WHO_D_2024_opa_10,WHO_D_2024,WHO_D_2024,4,10,0.22063037249283668
8851,WHO_D_2024_opa_4,WHO_D_2024_opa_11,WHO_D_2024,WHO_D_2024,4,11,0.022922636103151817
8852,WHO_D_2024_opa_5,WHO_D_2024_opa_6,WHO_D_2024,WHO_D_2024,5,6,0.19484240687679089
8853,WHO_D_2024_opa_5,WHO_D_2024_opa_7,WHO_D_2024,WHO_D_2024,5,7,0.1289398280802292
8854,WHO_D_2024_opa_5,WHO_D_2024_opa_8,WHO_D_2024,WHO_D_2024,5,8,0.19484240687679089
8855,WHO_D_2024_opa_5,WHO_D_2024_opa_9,WHO_D_2024,WHO_D_2024,5,9,0.22636103151862463
8856,WHO_D_2024_opa_5,WHO_D_2024_opa_10,WHO_D_2024,WHO_D_2024,5,10,0.2550143266475645
8857,WHO_D_2024_opa_5,WHO_D_2024_opa_11,WHO_D_2024,WHO_D_2024,5,11,0.13467048710601714
8858,WHO_D_2024_opa_6,WHO_D_2024_opa_7,WHO_D_2024,WHO_D_2024,6,7,0.16332378223495703
8859,WHO_D_2024_opa_6,WHO_D_2024_opa_8,WHO_D_2024,WHO_D_2024,6,8,0.005730659025787954
8860,WHO_D_2024_opa_6,WHO_D_2024_opa_9,WHO_D_2024,WHO_D_2024,6,9,0.24928366762177645
8861,WHO_D_2024_opa_6,WHO_D_2024_opa_10,WHO_D_2024,WHO_D_2024,6,10,0.2664756446991404
8862,WHO_D_2024_opa_6,WHO_D_2024_opa_11,WHO_D_2024,WHO_D_2024,6,11,0.166189111747851
8863,WHO_D_2024_opa_7,WHO_D_2024_opa_8,WHO_D_2024,WHO_D_2024,7,8,0.16905444126074498
8864,WHO_D_2024_opa_7,WHO_D_2024_opa_9,WHO_D_2024,WHO_D_2024,7,9,0.22636103151862463
8865,WHO_D_2024_opa_7,WHO_D_2024_opa_10,WHO_D_2024,WHO_D_2024,7,10,0.2177650429799427
8866,WHO_D_2024_opa_7,WHO_D_2024_opa_11,WHO_D_2024,WHO_D_2024,7,11,0.017191977077363862
8867,WHO_D_2024_opa_8,WHO_D_2024_opa_9,WHO_D_2024,WHO_D_2024,8,9,0.24928366762177645
8868,WHO_D_2024_opa_8,WHO_D_2024_opa_10,WHO_D_2024,WHO_D_2024,8,10,0.26361031518624645
8869,WHO_D_2024_opa_8,WHO_D_2024_opa_11,WHO_D_2024,WHO_D_2024,8,11,0.17191977077363896
8870,WHO_D_2024_opa_9,WHO_D_2024_opa_10,WHO_D_2024,WHO_D_2024,9,10,0.23782234957020054
8871,WHO_D_2024_opa_9,WHO_D_2024_opa_11,WHO_D_2024,WHO_D_2024,9,11,0.2292263610315186
8872,WHO_D_2024_opa_10,WHO_D_2024_opa_11,WHO_D_2024,WHO_D_2024,10,11,0.22063037249283668
8873,WHO_E_2024_opa_1,WHO_E_2024_opa_2,WHO_E_2024,WHO_E_2024,1,2,0.2578796561604585
8874,WHO_E_2024_opa_1,WHO_E_2024_opa_3,WHO_E_2024,WHO_E_2024,1,3,0.2292263610315186
8875,WHO_E_2024_opa_1,WHO_E_2024_opa_4,WHO_E_2024,WHO_E_2024,1,4,0.24641833810888247
8876,WHO_E_2024_opa_1,WHO_E_2024_opa_5,WHO_E_2024,WHO_E_2024,1,5,0.2435530085959885
8877,WHO_E_2024_opa_1,WHO_E_2024_opa_6,WHO_E_2024,WHO_E_2024,1,6,0.20057306590257884
8878,WHO_E_2024_opa_1,WHO_E_2024_opa_7,WHO_E_2024,WHO_E_2024,1,7,0.2177650429799427
8879,WHO_E_2024_opa_1,WHO_E_2024_opa_8,WHO_E_2024,WHO_E_2024,1,8,0.24641833810888247
8880,WHO_E_2024_opa_1,WHO_E_2024_opa_9,WHO_E_2024,WHO_E_2024,1,9,0.2177650429799427
8881,WHO_E_2024_opa_1,WHO_E_2024_opa_10,WHO_E_2024,WHO_E_2024,1,10,0.2435530085959885
8882,WHO_E_2024_opa_1,WHO_E_2024_opa_11,WHO_E_2024,WHO_E_2024,1,11,0.24928366762177645
8883,WHO_E_2024_opa_2,WHO_E_2024_opa_3,WHO_E_2024,WHO_E_2024,2,3,0.2722063037249284
8884,WHO_E_2024_opa_2,WHO_E_2024_opa_4,WHO_E_2024,WHO_E_2024,2,4,0.19484240687679089
8885,WHO_E_2024_opa_2,WHO_E_2024_opa_5,WHO_E_2024,WHO_E_2024,2,5,0.2664756446991404
8886,WHO_E_2024_opa_2,WHO_E_2024_opa_6,WHO_E_2024,WHO_E_2024,2,6,0.23495702005730656
8887,WHO_E_2024_opa_2,WHO_E_2024_opa_7,WHO_E_2024,WHO_E_2024,2,7,0.2664756446991404
8888,WHO_E_2024_opa_2,WHO_E_2024_opa_8,WHO_E_2024,WHO_E_2024,2,8,0.07449856733524352
8889,WHO_E_2024_opa_2,WHO_E_2024_opa_9,WHO_E_2024,WHO_E_2024,2,9,0.2693409742120344
8890,WHO_E_2024_opa_2,WHO_E_2024_opa_10,WHO_E_2024,WHO_E_2024,2,10,0.2550143266475645
8891,WHO_E_2024_opa_2,WHO_E_2024_opa_11,WHO_E_2024,WHO_E_2024,2,11,0.23495702005730656
8892,WHO_E_2024_opa_3,WHO_E_2024_opa_4,WHO_E_2024,WHO_E_2024,3,4,0.22349570200573066
8893,WHO_E_2024_opa_3,WHO_E_2024_opa_5,WHO_E_2024,WHO_E_2024,3,5,0.24641833810888247
8894,WHO_E_2024_opa_3,WHO_E_2024_opa_6,WHO_E_2024,WHO_E_2024,3,6,0.25214899713467054
8895,WHO_E_2024_opa_3,WHO_E_2024_opa_7,WHO_E_2024,WHO_E_2024,3,7,0.28653295128939826
8896,WHO_E_2024_opa_3,WHO_E_2024_opa_8,WHO_E_2024,WHO_E_2024,3,8,0.2722063037249284
8897,WHO_E_2024_opa_3,WHO_E_2024_opa_9,WHO_E_2024,WHO_E_2024,3,9,0.2808022922636103
8898,WHO_E_2024_opa_3,WHO_E_2024_opa_10,WHO_E_2024,WHO_E_2024,3,10,0.3037249283667621
8899,WHO_E_2024_opa_3,WHO_E_2024_opa_11,WHO_E_2024,WHO_E_2024,3,11,0.26074498567335247
8900,WHO_E_2024_opa_4,WHO_E_2024_opa_5,WHO_E_2024,WHO_E_2024,4,5,0.2320916905444126
8901,WHO_E_2024_opa_4,WHO_E_2024_opa_6,WHO_E_2024,WHO_E_2024,4,6,0.23782234957020054
8902,WHO_E_2024_opa_4,WHO_E_2024_opa_7,WHO_E_2024,WHO_E_2024,4,7,0.22636103151862463
8903,WHO_E_2024_opa_4,WHO_E_2024_opa_8,WHO_E_2024,WHO_E_2024,4,8,0.1805157593123209
8904,WHO_E_2024_opa_4,WHO_E_2024_opa_9,WHO_E_2024,WHO_E_2024,4,9,0.22063037249283668
8905,WHO_E_2024_opa_4,WHO_E_2024_opa_10,WHO_E_2024,WHO_E_2024,4,10,0.25214899713467054
8906,WHO_E_2024_opa_4,WHO_E_2024_opa_11,WHO_E_2024,WHO_E_2024,4,11,0.2320916905444126
8907,WHO_E_2024_opa_5,WHO_E_2024_opa_6,WHO_E_2024,WHO_E_2024,5,6,0.15759312320916907
8908,WHO_E_2024_opa_5,WHO_E_2024_opa_7,WHO_E_2024,WHO_E_2024,5,7,0.18338108882521487
8909,WHO_E_2024_opa_5,WHO_E_2024_opa_8,WHO_E_2024,WHO_E_2024,5,8,0.27793696275071633
8910,WHO_E_2024_opa_5,WHO_E_2024_opa_9,WHO_E_2024,WHO_E_2024,5,9,0.1776504297994269
8911,WHO_E_2024_opa_5,WHO_E_2024_opa_10,WHO_E_2024,WHO_E_2024,5,10,0.11174785100286533
8912,WHO_E_2024_opa_5,WHO_E_2024_opa_11,WHO_E_2024,WHO_E_2024,5,11,0.03151862464183386
8913,WHO_E_2024_opa_6,WHO_E_2024_opa_7,WHO_E_2024,WHO_E_2024,6,7,0.13753581661891112
8914,WHO_E_2024_opa_6,WHO_E_2024_opa_8,WHO_E_2024,WHO_E_2024,6,8,0.23782234957020054
8915,WHO_E_2024_opa_6,WHO_E_2024_opa_9,WHO_E_2024,WHO_E_2024,6,9,0.1404011461318052
8916,WHO_E_2024_opa_6,WHO_E_2024_opa_10,WHO_E_2024,WHO_E_2024,6,10,0.2177650429799427
8917,WHO_E_2024_opa_6,WHO_E_2024_opa_11,WHO_E_2024,WHO_E_2024,6,11,0.16045845272206305
8918,WHO_E_2024_opa_7,WHO_E_2024_opa_8,WHO_E_2024,WHO_E_2024,7,8,0.24641833810888247
8919,WHO_E_2024_opa_7,WHO_E_2024_opa_9,WHO_E_2024,WHO_E_2024,7,9,0.005730659025787954
8920,WHO_E_2024_opa_7,WHO_E_2024_opa_10,WHO_E_2024,WHO_E_2024,7,10,0.15186246418338112
8921,WHO_E_2024_opa_7,WHO_E_2024_opa_11,WHO_E_2024,WHO_E_2024,7,11,0.19484240687679089
8922,WHO_E_2024_opa_8,WHO_E_2024_opa_9,WHO_E_2024,WHO_E_2024,8,9,0.24928366762177645
8923,WHO_E_2024_opa_8,WHO_E_2024_opa_10,WHO_E_2024,WHO_E_2024,8,10,0.22636103151862463
8924,WHO_E_2024_opa_8,WHO_E_2024_opa_11,WHO_E_2024,WHO_E_2024,8,11,0.24928366762177645
8925,WHO_E_2024_opa_9,WHO_E_2024_opa_10,WHO_E_2024,WHO_E_2024,9,10,0.1547277936962751
8926,WHO_E_2024_opa_9,WHO_E_2024_opa_11,WHO_E_2024,WHO_E_2024,9,11,0.19770773638968486
8927,WHO_E_2024_opa_10,WHO_E_2024_opa_11,WHO_E_2024,WHO_E_2024,10,11,0.11174785100286533
8928,WHO_F_2024_opa_1,WHO_F_2024_opa_2,WHO_F_2024,WHO_F_2024,1,2,0.19770773638968486
8929,WHO_F_2024_opa_1,WHO_F_2024_opa_3,WHO_F_2024,WHO_F_2024,1,3,0.20343839541547282
8930,WHO_F_2024_opa_1,WHO_F_2024_opa_4,WHO_F_2024,WHO_F_2024,1,4,0.11747851002865328
8931,WHO_F_2024_opa_1,WHO_F_2024_opa_5,WHO_F_2024,WHO_F_2024,1,5,0.21203438395415475
8932,WHO_F_2024_opa_1,WHO_F_2024_opa_6,WHO_F_2024,WHO_F_2024,1,6,0.22636103151862463
8933,WHO_F_2024_opa_1,WHO_F_2024_opa_7,WHO_F_2024,WHO_F_2024,1,7,0.21203438395415475
8934,WHO_F_2024_opa_1,WHO_F_2024_opa_8,WHO_F_2024,WHO_F_2024,1,8,0.21203438395415475
8935,WHO_F_2024_opa_1,WHO_F_2024_opa_9,WHO_F_2024,WHO_F_2024,1,9,0.23495702005730656
8936,WHO_F_2024_opa_1,WHO_F_2024_opa_10,WHO_F_2024,WHO_F_2024,1,10,0.14613180515759316
8937,WHO_F_2024_opa_1,WHO_F_2024_opa_11,WHO_F_2024,WHO_F_2024,1,11,0.05730659025787965
8938,WHO_F_2024_opa_2,WHO_F_2024_opa_3,WHO_F_2024,WHO_F_2024,2,3,0.10601719197707737
8939,WHO_F_2024_opa_2,WHO_F_2024_opa_4,WHO_F_2024,WHO_F_2024,2,4,0.25214899713467054
8940,WHO_F_2024_opa_2,WHO_F_2024_opa_5,WHO_F_2024,WHO_F_2024,2,5,0.014326647564469885
8941,WHO_F_2024_opa_2,WHO_F_2024_opa_6,WHO_F_2024,WHO_F_2024,2,6,0.1031518624641834
8942,WHO_F_2024_opa_2,WHO_F_2024_opa_7,WHO_F_2024,WHO_F_2024,2,7,0.03724928366762181
8943,WHO_F_2024_opa_2,WHO_F_2024_opa_8,WHO_F_2024,WHO_F_2024,2,8,0.022922636103151817
8944,WHO_F_2024_opa_2,WHO_F_2024_opa_9,WHO_F_2024,WHO_F_2024,2,9,0.06017191977077363
8945,WHO_F_2024_opa_2,WHO_F_2024_opa_10,WHO_F_2024,WHO_F_2024,2,10,0.23782234957020054
8946,WHO_F_2024_opa_2,WHO_F_2024_opa_11,WHO_F_2024,WHO_F_2024,2,11,0.23495702005730656
8947,WHO_F_2024_opa_3,WHO_F_2024_opa_4,WHO_F_2024,WHO_F_2024,3,4,0.2435530085959885
8948,WHO_F_2024_opa_3,WHO_F_2024_opa_5,WHO_F_2024,WHO_F_2024,3,5,0.1031518624641834
8949,WHO_F_2024_opa_3,WHO_F_2024_opa_6,WHO_F_2024,WHO_F_2024,3,6,0.13753581661891112
8950,WHO_F_2024_opa_3,WHO_F_2024_opa_7,WHO_F_2024,WHO_F_2024,3,7,0.10888252148997135
8951,WHO_F_2024_opa_3,WHO_F_2024_opa_8,WHO_F_2024,WHO_F_2024,3,8,0.10601719197707737
8952,WHO_F_2024_opa_3,WHO_F_2024_opa_9,WHO_F_2024,WHO_F_2024,3,9,0.13753581661891112
8953,WHO_F_2024_opa_3,WHO_F_2024_opa_10,WHO_F_2024,WHO_F_2024,3,10,0.23495702005730656
8954,WHO_F_2024_opa_3,WHO_F_2024_opa_11,WHO_F_2024,WHO_F_2024,3,11,0.23495702005730656
8955,WHO_F_2024_opa_4,WHO_F_2024_opa_5,WHO_F_2024,WHO_F_2024,4,5,0.24641833810888247
8956,WHO_F_2024_opa_4,WHO_F_2024_opa_6,WHO_F_2024,WHO_F_2024,4,6,0.24641833810888247
8957,WHO_F_2024_opa_4,WHO_F_2024_opa_7,WHO_F_2024,WHO_F_2024,4,7,0.24068767908309452
8958,WHO_F_2024_opa_4,WHO_F_2024_opa_8,WHO_F_2024,WHO_F_2024,4,8,0.24068767908309452
8959,WHO_F_2024_opa_4,WHO_F_2024_opa_9,WHO_F_2024,WHO_F_2024,4,9,0.2177650429799427
8960,WHO_F_2024_opa_4,WHO_F_2024_opa_10,WHO_F_2024,WHO_F_2024,4,10,0.14899713467048714
8961,WHO_F_2024_opa_4,WHO_F_2024_opa_11,WHO_F_2024,WHO_F_2024,4,11,0.06017191977077363
8962,WHO_F_2024_opa_5,WHO_F_2024_opa_6,WHO_F_2024,WHO_F_2024,5,6,0.09169054441260749
8963,WHO_F_2024_opa_5,WHO_F_2024_opa_7,WHO_F_2024,WHO_F_2024,5,7,0.025787965616045794
8964,WHO_F_2024_opa_5,WHO_F_2024_opa_8,WHO_F_2024,WHO_F_2024,5,8,0.008595988538681931
8965,WHO_F_2024_opa_5,WHO_F_2024_opa_9,WHO_F_2024,WHO_F_2024,5,9,0.054441260744985676
8966,WHO_F_2024_opa_5,WHO_F_2024_opa_10,WHO_F_2024,WHO_F_2024,5,10,0.24068767908309452
8967,WHO_F_2024_opa_5,WHO_F_2024_opa_11,WHO_F_2024,WHO_F_2024,5,11,0.2292263610315186
8968,WHO_F_2024_opa_6,WHO_F_2024_opa_7,WHO_F_2024,WHO_F_2024,6,7,0.09169054441260749
8969,WHO_F_2024_opa_6,WHO_F_2024_opa_8,WHO_F_2024,WHO_F_2024,6,8,0.09455587392550147
8970,WHO_F_2024_opa_6,WHO_F_2024_opa_9,WHO_F_2024,WHO_F_2024,6,9,0.11747851002865328
8971,WHO_F_2024_opa_6,WHO_F_2024_opa_10,WHO_F_2024,WHO_F_2024,6,10,0.2435530085959885
8972,WHO_F_2024_opa_6,WHO_F_2024_opa_11,WHO_F_2024,WHO_F_2024,6,11,0.23495702005730656
8973,WHO_F_2024_opa_7,WHO_F_2024_opa_8,WHO_F_2024,WHO_F_2024,7,8,0.034383954154727836
8974,WHO_F_2024_opa_7,WHO_F_2024_opa_9,WHO_F_2024,WHO_F_2024,7,9,0.028653295128939882
8975,WHO_F_2024_opa_7,WHO_F_2024_opa_10,WHO_F_2024,WHO_F_2024,7,10,0.2320916905444126
8976,WHO_F_2024_opa_7,WHO_F_2024_opa_11,WHO_F_2024,WHO_F_2024,7,11,0.22349570200573066
8977,WHO_F_2024_opa_8,WHO_F_2024_opa_9,WHO_F_2024,WHO_F_2024,8,9,0.0630372492836676
8978,WHO_F_2024_opa_8,WHO_F_2024_opa_10,WHO_F_2024,WHO_F_2024,8,10,0.2435530085959885
8979,WHO_F_2024_opa_8,WHO_F_2024_opa_11,WHO_F_2024,WHO_F_2024,8,11,0.2292263610315186
8980,WHO_F_2024_opa_9,WHO_F_2024_opa_10,WHO_F_2024,WHO_F_2024,9,10,0.22063037249283668
8981,WHO_F_2024_opa_9,WHO_F_2024_opa_11,WHO_F_2024,WHO_F_2024,9,11,0.20057306590257884
8982,WHO_F_2024_opa_10,WHO_F_2024_opa_11,WHO_F_2024,WHO_F_2024,10,11,0.13753581661891112
8983,WHO_G_2024_opa_1,WHO_G_2024_opa_2,WHO_G_2024,WHO_G_2024,1,2,0.16045845272206305
8984,WHO_G_2024_opa_1,WHO_G_2024_opa_3,WHO_G_2024,WHO_G_2024,1,3,0.2320916905444126
8985,WHO_G_2024_opa_1,WHO_G_2024_opa_4,WHO_G_2024,WHO_G_2024,1,4,0.24641833810888247
8986,WHO_G_2024_opa_1,WHO_G_2024_opa_5,WHO_G_2024,WHO_G_2024,1,5,0.2292263610315186
8987,WHO_G_2024_opa_1,WHO_G_2024_opa_6,WHO_G_2024,WHO_G_2024,1,6,0.24641833810888247
8988,WHO_G_2024_opa_1,WHO_G_2024_opa_7,WHO_G_2024,WHO_G_2024,1,7,0.17191977077363896
8989,WHO_G_2024_opa_1,WHO_G_2024_opa_8,WHO_G_2024,WHO_G_2024,1,8,0.08309455587392545
8990,WHO_G_2024_opa_1,WHO_G_2024_opa_9,WHO_G_2024,WHO_G_2024,1,9,0.2320916905444126
8991,WHO_G_2024_opa_1,WHO_G_2024_opa_10,WHO_G_2024,WHO_G_2024,1,10,0.08309455587392545
8992,WHO_G_2024_opa_1,WHO_G_2024_opa_11,WHO_G_2024,WHO_G_2024,1,11,0.19770773638968486
8993,WHO_G_2024_opa_2,WHO_G_2024_opa_3,WHO_G_2024,WHO_G_2024,2,3,0.22349570200573066
8994,WHO_G_2024_opa_2,WHO_G_2024_opa_4,WHO_G_2024,WHO_G_2024,2,4,0.22636103151862463
8995,WHO_G_2024_opa_2,WHO_G_2024_opa_5,WHO_G_2024,WHO_G_2024,2,5,0.20343839541547282
8996,WHO_G_2024_opa_2,WHO_G_2024_opa_6,WHO_G_2024,WHO_G_2024,2,6,0.22636103151862463
8997,WHO_G_2024_opa_2,WHO_G_2024_opa_7,WHO_G_2024,WHO_G_2024,2,7,0.06876790830945556
8998,WHO_G_2024_opa_2,WHO_G_2024_opa_8,WHO_G_2024,WHO_G_2024,2,8,0.12320916905444124
8999,WHO_G_2024_opa_2,WHO_G_2024_opa_9,WHO_G_2024,WHO_G_2024,2,9,0.2177650429799427
9000,WHO_G_2024_opa_2,WHO_G_2024_opa_10,WHO_G_2024,WHO_G_2024,2,10,0.12320916905444124
9001,WHO_G_2024_opa_2,WHO_G_2024_opa_11,WHO_G_2024,WHO_G_2024,2,11,0.13753581661891112
9002,WHO_G_2024_opa_3,WHO_G_2024_opa_4,WHO_G_2024,WHO_G_2024,3,4,0.18338108882521487
9003,WHO_G_2024_opa_3,WHO_G_2024_opa_5,WHO_G_2024,WHO_G_2024,3,5,0.2550143266475645
9004,WHO_G_2024_opa_3,WHO_G_2024_opa_6,WHO_G_2024,WHO_G_2024,3,6,0.18338108882521487
9005,WHO_G_2024_opa_3,WHO_G_2024_opa_7,WHO_G_2024,WHO_G_2024,3,7,0.2177650429799427
9006,WHO_G_2024_opa_3,WHO_G_2024_opa_8,WHO_G_2024,WHO_G_2024,3,8,0.25214899713467054
9007,WHO_G_2024_opa_3,WHO_G_2024_opa_9,WHO_G_2024,WHO_G_2024,3,9,0.20916905444126077
9008,WHO_G_2024_opa_3,WHO_G_2024_opa_10,WHO_G_2024,WHO_G_2024,3,10,0.25214899713467054
9009,WHO_G_2024_opa_3,WHO_G_2024_opa_11,WHO_G_2024,WHO_G_2024,3,11,0.21489971346704873
9010,WHO_G_2024_opa_4,WHO_G_2024_opa_5,WHO_G_2024,WHO_G_2024,4,5,0.2722063037249284
9011,WHO_G_2024_opa_4,WHO_G_2024_opa_6,WHO_G_2024,WHO_G_2024,4,6,0.0
9012,WHO_G_2024_opa_4,WHO_G_2024_opa_7,WHO_G_2024,WHO_G_2024,4,7,0.24928366762177645
9013,WHO_G_2024_opa_4,WHO_G_2024_opa_8,WHO_G_2024,WHO_G_2024,4,8,0.24068767908309452
9014,WHO_G_2024_opa_4,WHO_G_2024_opa_9,WHO_G_2024,WHO_G_2024,4,9,0.1404011461318052
9015,WHO_G_2024_opa_4,WHO_G_2024_opa_10,WHO_G_2024,WHO_G_2024,4,10,0.24068767908309452
9016,WHO_G_2024_opa_4,WHO_G_2024_opa_11,WHO_G_2024,WHO_G_2024,4,11,0.2292263610315186
9017,WHO_G_2024_opa_5,WHO_G_2024_opa_6,WHO_G_2024,WHO_G_2024,5,6,0.2722063037249284
9018,WHO_G_2024_opa_5,WHO_G_2024_opa_7,WHO_G_2024,WHO_G_2024,5,7,0.19770773638968486
9019,WHO_G_2024_opa_5,WHO_G_2024_opa_8,WHO_G_2024,WHO_G_2024,5,8,0.2177650429799427
9020,WHO_G_2024_opa_5,WHO_G_2024_opa_9,WHO_G_2024,WHO_G_2024,5,9,0.2664756446991404
9021,WHO_G_2024_opa_5,WHO_G_2024_opa_10,WHO_G_2024,WHO_G_2024,5,10,0.2177650429799427
9022,WHO_G_2024_opa_5,WHO_G_2024_opa_11,WHO_G_2024,WHO_G_2024,5,11,0.2320916905444126
9023,WHO_G_2024_opa_6,WHO_G_2024_opa_7,WHO_G_2024,WHO_G_2024,6,7,0.24928366762177645
9024,WHO_G_2024_opa_6,WHO_G_2024_opa_8,WHO_G_2024,WHO_G_2024,6,8,0.24068767908309452
9025,WHO_G_2024_opa_6,WHO_G_2024_opa_9,WHO_G_2024,WHO_G_2024,6,9,0.1404011461318052
9026,WHO_G_2024_opa_6,WHO_G_2024_opa_10,WHO_G_2024,WHO_G_2024,6,10,0.24068767908309452
9027,WHO_G_2024_opa_6,WHO_G_2024_opa_11,WHO_G_2024,WHO_G_2024,6,11,0.2292263610315186
9028,WHO_G_2024_opa_7,WHO_G_2024_opa_8,WHO_G_2024,WHO_G_2024,7,8,0.13180515759312317
9029,WHO_G_2024_opa_7,WHO_G_2024_opa_9,WHO_G_2024,WHO_G_2024,7,9,0.23495702005730656
9030,WHO_G_2024_opa_7,WHO_G_2024_opa_10,WHO_G_2024,WHO_G_2024,7,10,0.13180515759312317
9031,WHO_G_2024_opa_7,WHO_G_2024_opa_11,WHO_G_2024,WHO_G_2024,7,11,0.13467048710601714
9032,WHO_G_2024_opa_8,WHO_G_2024_opa_9,WHO_G_2024,WHO_G_2024,8,9,0.21203438395415475
9033,WHO_G_2024_opa_8,WHO_G_2024_opa_10,WHO_G_2024,WHO_G_2024,8,10,0.0
9034,WHO_G_2024_opa_8,WHO_G_2024_opa_11,WHO_G_2024,WHO_G_2024,8,11,0.17191977077363896
9035,WHO_G_2024_opa_9,WHO_G_2024_opa_10,WHO_G_2024,WHO_G_2024,9,10,0.21203438395415475
9036,WHO_G_2024_opa_9,WHO_G_2024_opa_11,WHO_G_2024,WHO_G_2024,9,11,0.2063037249283668
9037,WHO_G_2024_opa_10,WHO_G_2024_opa_11,WHO_G_2024,WHO_G_2024,10,11,0.17191977077363896
9038,WHO_H_2024_opa_1,WHO_H_2024_opa_2,WHO_H_2024,WHO_H_2024,1,2,0.34097421203438394
9039,WHO_H_2024_opa_1,WHO_H_2024_opa_3,WHO_H_2024,WHO_H_2024,1,3,0.20916905444126077
9040,WHO_H_2024_opa_1,WHO_H_2024_opa_4,WHO_H_2024,WHO_H_2024,1,4,0.22636103151862463
9041,WHO_H_2024_opa_1,WHO_H_2024_opa_5,WHO_H_2024,WHO_H_2024,1,5,0.2578796561604585
9042,WHO_H_2024_opa_1,WHO_H_2024_opa_6,WHO_H_2024,WHO_H_2024,1,6,0.26074498567335247
9043,WHO_H_2024_opa_1,WHO_H_2024_opa_7,WHO_H_2024,WHO_H_2024,1,7,0.07449856733524352
9044,WHO_H_2024_opa_1,WHO_H_2024_opa_8,WHO_H_2024,WHO_H_2024,1,8,0.26361031518624645
9045,WHO_H_2024_opa_1,WHO_H_2024_opa_9,WHO_H_2024,WHO_H_2024,1,9,0.2063037249283668
9046,WHO_H_2024_opa_1,WHO_H_2024_opa_10,WHO_H_2024,WHO_H_2024,1,10,0.20916905444126077
9047,WHO_H_2024_opa_1,WHO_H_2024_opa_11,WHO_H_2024,WHO_H_2024,1,11,0.18911174785100282
9048,WHO_H_2024_opa_2,WHO_H_2024_opa_3,WHO_H_2024,WHO_H_2024,2,3,0.36389684813753587
9049,WHO_H_2024_opa_2,WHO_H_2024_opa_4,WHO_H_2024,WHO_H_2024,2,4,0.35243553008595985
9050,WHO_H_2024_opa_2,WHO_H_2024_opa_5,WHO_H_2024,WHO_H_2024,2,5,0.35243553008595985
9051,WHO_H_2024_opa_2,WHO_H_2024_opa_6,WHO_H_2024,WHO_H_2024,2,6,0.35243553008595985
9052,WHO_H_2024_opa_2,WHO_H_2024_opa_7,WHO_H_2024,WHO_H_2024,2,7,0.3467048710601719
9053,WHO_H_2024_opa_2,WHO_H_2024_opa_8,WHO_H_2024,WHO_H_2024,2,8,0.3553008595988538
9054,WHO_H_2024_opa_2,WHO_H_2024_opa_9,WHO_H_2024,WHO_H_2024,2,9,0.3696275071633238
9055,WHO_H_2024_opa_2,WHO_H_2024_opa_10,WHO_H_2024,WHO_H_2024,2,10,0.36389684813753587
9056,WHO_H_2024_opa_2,WHO_H_2024_opa_11,WHO_H_2024,WHO_H_2024,2,11,0.33810888252148996
9057,WHO_H_2024_opa_3,WHO_H_2024_opa_4,WHO_H_2024,WHO_H_2024,3,4,0.22063037249283668
9058,WHO_H_2024_opa_3,WHO_H_2024_opa_5,WHO_H_2024,WHO_H_2024,3,5,0.22636103151862463
9059,WHO_H_2024_opa_3,WHO_H_2024_opa_6,WHO_H_2024,WHO_H_2024,3,6,0.21203438395415475
9060,WHO_H_2024_opa_3,WHO_H_2024_opa_7,WHO_H_2024,WHO_H_2024,3,7,0.20057306590257884
9061,WHO_H_2024_opa_3,WHO_H_2024_opa_8,WHO_H_2024,WHO_H_2024,3,8,0.24928366762177645
9062,WHO_H_2024_opa_3,WHO_H_2024_opa_9,WHO_H_2024,WHO_H_2024,3,9,0.005730659025787954
9063,WHO_H_2024_opa_3,WHO_H_2024_opa_10,WHO_H_2024,WHO_H_2024,3,10,0.0
9064,WHO_H_2024_opa_3,WHO_H_2024_opa_11,WHO_H_2024,WHO_H_2024,3,11,0.24641833810888247
9065,WHO_H_2024_opa_4,WHO_H_2024_opa_5,WHO_H_2024,WHO_H_2024,4,5,0.1919770773638968
9066,WHO_H_2024_opa_4,WHO_H_2024_opa_6,WHO_H_2024,WHO_H_2024,4,6,0.1919770773638968
