,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,id,n_terminus,in_frame,strain,species,query_accession,percent_identity,alignment_length,mismatches,gaps,query_start,query_end,subject_start,subject_end,evalue,bit_score,approx_start,approx_stop
319,NZ_CP016882.1,1,2145250.0,2145270.0,2145984.0,2146002.0,2145226.0,2146001.0,M22747_opa_4,2145284.0,0.0,M22747,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,2145392.0,2145532.0,4.7000000000000004e-57,222.0,2145232.0,2145986.0
320,NZ_CP016882.1,1,1643408.0,1643648.0,1644353.0,1644371.0,1643371.0,1644370.0,M22747_opa_3,1643379.0,0.0,M22747,Neisseria meningitidis,,,,,,,,,,,,,
321,NZ_CP016882.1,-1,1293059.0,1293124.0,1292309.0,1292327.0,1292310.0,1293148.0,M22747_opa_1,1293045.0,0.0,M22747,Neisseria meningitidis,,,,,,,,,,,,,
322,NZ_CP016882.1,-1,1472461.0,1472531.0,1471741.0,1471759.0,1471742.0,1472555.0,M22747_opa_2,1472447.0,1.0,M22747,Neisseria meningitidis,,,,,,,,,,,,,
323,NZ_CP016653.1,-1,269650.0,269665.0,268918.0,268936.0,268919.0,269689.0,M22748_opa_1,269636.0,0.0,M22748,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,269529.0,269389.0,4.7000000000000004e-57,222.0,269689.0,268935.0
324,NZ_CP016653.1,1,941829.0,941884.0,942598.0,942616.0,941805.0,942615.0,M22748_opa_3,941898.0,1.0,M22748,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,942006.0,942146.0,4.7000000000000004e-57,222.0,941846.0,942600.0
325,NZ_CP016653.1,1,1121232.0,1121282.0,1122014.0,1122032.0,1121208.0,1122031.0,M22748_opa_4,1121296.0,0.0,M22748,Neisseria meningitidis,,,,,,,,,,,,,
326,NZ_CP016653.1,-1,771301.0,771451.0,770578.0,770596.0,770579.0,771476.0,M22748_opa_2,771287.0,1.0,M22748,Neisseria meningitidis,,,,,,,,,,,,,
327,NZ_CP016669.1,1,1545326.0,1545356.0,1546061.0,1546079.0,1545302.0,1546078.0,M22759_opa_3,1545370.0,0.0,M22759,Neisseria meningitidis,,,,,,,,,,,,,
328,NZ_CP016669.1,1,1724262.0,1724322.0,1725054.0,1725072.0,1724238.0,1725071.0,M22759_opa_4,1724336.0,0.0,M22759,Neisseria meningitidis,,,,,,,,,,,,,
329,NZ_CP016669.1,-1,872878.0,872918.0,872140.0,872158.0,872141.0,872942.0,M22759_opa_1,872864.0,1.0,M22759,Neisseria meningitidis,,,,,,,,,,,,,
330,NZ_CP016669.1,-1,1374368.0,1374488.0,1373645.0,1373663.0,1373646.0,1374513.0,M22759_opa_2,1374354.0,1.0,M22759,Neisseria meningitidis,,,,,,,,,,,,,
331,NZ_CP016656.1,1,129079.0,129149.0,129869.0,129887.0,129055.0,129886.0,M22769_opa_1,129163.0,1.0,M22769,Neisseria meningitidis,,,,,,,,,,,,,
332,NZ_CP016656.1,1,1795980.0,1796100.0,1796805.0,1796823.0,1795943.0,1796822.0,M22769_opa_4,1795951.0,0.0,M22769,Neisseria meningitidis,,,,,,,,,,,,,
333,NZ_CP016656.1,-1,1446138.0,1446193.0,1445388.0,1445406.0,1445389.0,1446217.0,M22769_opa_2,1446124.0,1.0,M22769,Neisseria meningitidis,,,,,,,,,,,,,
334,NZ_CP016656.1,-1,1625101.0,1625131.0,1624378.0,1624396.0,1624379.0,1625155.0,M22769_opa_3,1625087.0,0.0,M22769,Neisseria meningitidis,,,,,,,,,,,,,
335,NZ_CP016655.1,1,967535.0,967550.0,968264.0,968282.0,967511.0,968281.0,M22772_opa_4,967564.0,0.0,M22772,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,967672.0,967812.0,4.7000000000000004e-57,222.0,967512.0,968266.0
336,NZ_CP016655.1,1,465539.0,465929.0,466634.0,466652.0,465502.0,466651.0,M22772_opa_3,465510.0,0.0,M22772,Neisseria meningitidis,,,,,,,,,,,,,
337,NZ_CP016655.1,-1,115144.0,115209.0,114394.0,114412.0,114395.0,115233.0,M22772_opa_1,115130.0,0.0,M22772,Neisseria meningitidis,,,,,,,,,,,,,
338,NZ_CP016655.1,-1,294597.0,294667.0,293877.0,293895.0,293878.0,294691.0,M22772_opa_2,294583.0,1.0,M22772,Neisseria meningitidis,,,,,,,,,,,,,
339,NZ_CP016671.1,-1,463079.0,463119.0,462344.0,462362.0,462345.0,463144.0,M22783_opa_1,463065.0,0.0,M22783,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,462958.0,462818.0,2.19e-55,217.0,463118.0,462364.0
340,NZ_CP016671.1,-1,1004637.0,1004682.0,1003899.0,1003917.0,1003900.0,1004707.0,M22783_opa_2,1004623.0,1.0,M22783,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,1004516.0,1004376.0,2.19e-55,217.0,1004676.0,1003922.0
341,NZ_CP016671.1,1,1350244.0,1350284.0,1351001.0,1351019.0,1350219.0,1351018.0,M22783_opa_4,1350298.0,0.0,M22783,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,1350406.0,1350546.0,2.19e-55,217.0,1350246.0,1351000.0
342,NZ_CP016671.1,1,1178954.0,1178994.0,1179699.0,1179717.0,1178929.0,1179716.0,M22783_opa_3,1179008.0,0.0,M22783,Neisseria meningitidis,,,,,,,,,,,,,
343,NZ_CP016883.1,-1,835792.0,835842.0,835054.0,835072.0,835055.0,835867.0,M22790_opa_1,835778.0,0.0,M22790,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,835671.0,835531.0,2.19e-55,217.0,835831.0,835077.0
344,NZ_CP016883.1,-1,1375548.0,1375603.0,1374810.0,1374828.0,1374811.0,1375628.0,M22790_opa_2,1375534.0,0.0,M22790,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,1375427.0,1375287.0,2.19e-55,217.0,1375587.0,1374833.0
345,NZ_CP016883.1,1,1712037.0,1712067.0,1712787.0,1712805.0,1712012.0,1712804.0,M22790_opa_4,1712081.0,1.0,M22790,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,1712189.0,1712329.0,2.19e-55,217.0,1712029.0,1712783.0
346,NZ_CP016883.1,1,1540665.0,1540740.0,1541445.0,1541463.0,1540640.0,1541462.0,M22790_opa_3,1540754.0,1.0,M22790,Neisseria meningitidis,,,,,,,,,,,,,
347,NZ_CP016884.1,1,1061408.0,1061833.0,1062538.0,1062556.0,1061371.0,1062555.0,M22797_opa_3,1061379.0,0.0,M22797,Neisseria meningitidis,,,,,,,,,,,,,
348,NZ_CP016884.1,1,1563518.0,1563568.0,1564288.0,1564306.0,1563494.0,1564305.0,M22797_opa_4,1563582.0,0.0,M22797,Neisseria meningitidis,,,,,,,,,,,,,
349,NZ_CP016884.1,-1,711469.0,711504.0,710719.0,710737.0,710720.0,711528.0,M22797_opa_1,711455.0,0.0,M22797,Neisseria meningitidis,,,,,,,,,,,,,
350,NZ_CP016884.1,-1,890412.0,890502.0,889689.0,889707.0,889690.0,890526.0,M22797_opa_2,890398.0,0.0,M22797,Neisseria meningitidis,,,,,,,,,,,,,
351,NZ_CP016659.1,-1,679021.0,679036.0,678289.0,678307.0,678290.0,679060.0,M22801_opa_1,679007.0,0.0,M22801,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,678900.0,678760.0,4.7000000000000004e-57,222.0,679060.0,678306.0
352,NZ_CP016659.1,1,1352293.0,1352348.0,1353053.0,1353071.0,1352269.0,1353070.0,M22801_opa_3,1352362.0,1.0,M22801,Neisseria meningitidis,,,,,,,,,,,,,
353,NZ_CP016659.1,1,1531672.0,1531717.0,1532449.0,1532467.0,1531648.0,1532466.0,M22801_opa_4,1531731.0,0.0,M22801,Neisseria meningitidis,,,,,,,,,,,,,
354,NZ_CP016659.1,-1,1180645.0,1180680.0,1179922.0,1179940.0,1179923.0,1180705.0,M22801_opa_2,1180631.0,0.0,M22801,Neisseria meningitidis,,,,,,,,,,,,,
355,NZ_CP016660.1,1,327091.0,327136.0,327856.0,327874.0,327066.0,327873.0,M22804_opa_2,327150.0,1.0,M22804,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,327258.0,327398.0,2.19e-55,217.0,327098.0,327852.0
356,NZ_CP016660.1,1,866137.0,866197.0,866917.0,866935.0,866112.0,866934.0,M22804_opa_3,866211.0,1.0,M22804,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,866319.0,866459.0,2.19e-55,217.0,866159.0,866913.0
357,NZ_CP016660.1,-1,2156442.0,2156482.0,2155704.0,2155722.0,2155705.0,2156507.0,M22804_opa_4,2156428.0,0.0,M22804,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,2156321.0,2156181.0,2.19e-55,217.0,2156481.0,2155727.0
358,NZ_CP016660.1,-1,152745.0,152795.0,152022.0,152040.0,152023.0,152820.0,M22804_opa_1,152731.0,0.0,M22804,Neisseria meningitidis,,,,,,,,,,,,,
359,NZ_CP016647.1,-1,399976.0,400021.0,399241.0,399259.0,399242.0,400046.0,M22809_opa_1,399962.0,1.0,M22809,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,399855.0,399715.0,2.19e-55,217.0,400015.0,399261.0
360,NZ_CP016647.1,-1,942440.0,942580.0,941702.0,941720.0,941703.0,942605.0,M22809_opa_2,942426.0,0.0,M22809,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,942319.0,942179.0,2.19e-55,217.0,942479.0,941725.0
361,NZ_CP016647.1,1,1288138.0,1288223.0,1288943.0,1288961.0,1288113.0,1288960.0,M22809_opa_4,1288237.0,0.0,M22809,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,1288345.0,1288485.0,2.19e-55,217.0,1288185.0,1288939.0
362,NZ_CP016647.1,1,1116844.0,1116889.0,1117594.0,1117612.0,1116819.0,1117611.0,M22809_opa_3,1116903.0,1.0,M22809,Neisseria meningitidis,,,,,,,,,,,,,
363,NZ_CP016654.1,-1,1015978.0,1016023.0,1015240.0,1015258.0,1015241.0,1016048.0,M22811_opa_1,1015964.0,1.0,M22811,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,1015857.0,1015717.0,2.19e-55,217.0,1016017.0,1015263.0
364,NZ_CP016654.1,-1,1557584.0,1557619.0,1556846.0,1556864.0,1556847.0,1557644.0,M22811_opa_2,1557570.0,0.0,M22811,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,1557463.0,1557323.0,2.19e-55,217.0,1557623.0,1556869.0
365,NZ_CP016654.1,1,1903189.0,1903224.0,1903941.0,1903959.0,1903164.0,1903958.0,M22811_opa_4,1903238.0,0.0,M22811,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,1903346.0,1903486.0,2.19e-55,217.0,1903186.0,1903940.0
366,NZ_CP016654.1,1,1731879.0,1731939.0,1732644.0,1732662.0,1731854.0,1732661.0,M22811_opa_3,1731953.0,1.0,M22811,Neisseria meningitidis,,,,,,,,,,,,,
367,NZ_CP031332.1,-1,1310194.0,1310239.0,1309468.0,1309486.0,1309469.0,1310264.0,M22814_opa_2,1310180.0,1.0,M22814,Neisseria meningitidis,FA1090_opa_1/122-263,93.662,142.0,9.0,0.0,1.0,142.0,1310068.0,1309927.0,2.8299999999999995e-54,213.0,1310228.0,1309473.0
368,NZ_CP031332.1,-1,1137134.0,1137174.0,1136414.0,1136432.0,1136415.0,1137199.0,M22814_opa_1,1137120.0,0.0,M22814,Neisseria meningitidis,,,,,,,,,,,,,
369,NZ_CP031332.1,-1,2120248.0,2120328.0,2119519.0,2119537.0,2119520.0,2120353.0,M22814_opa_3,2120234.0,0.0,M22814,Neisseria meningitidis,,,,,,,,,,,,,
370,NZ_CP016646.1,1,129554.0,129599.0,130316.0,130334.0,129529.0,130333.0,M22819_opa_1,129613.0,1.0,M22819,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,129721.0,129861.0,2.19e-55,217.0,129561.0,130315.0
371,NZ_CP016646.1,-1,1418428.0,1418478.0,1417690.0,1417708.0,1417691.0,1418503.0,M22819_opa_2,1418414.0,0.0,M22819,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,1418307.0,1418167.0,2.19e-55,217.0,1418467.0,1417713.0
372,NZ_CP016646.1,-1,1959142.0,1959192.0,1958404.0,1958422.0,1958405.0,1959217.0,M22819_opa_3,1959128.0,0.0,M22819,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,1959021.0,1958881.0,2.19e-55,217.0,1959181.0,1958427.0
373,NZ_CP016646.1,1,2131890.0,2131990.0,2132695.0,2132713.0,2131865.0,2132712.0,M22819_opa_4,2132004.0,0.0,M22819,Neisseria meningitidis,,,,,,,,,,,,,
374,NZ_CP016680.1,1,765011.0,765046.0,765766.0,765784.0,764986.0,765783.0,M22822_opa_3,765060.0,0.0,M22822,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,765168.0,765308.0,2.19e-55,217.0,765008.0,765762.0
375,NZ_CP016680.1,1,226137.0,226212.0,226932.0,226950.0,226112.0,226949.0,M22822_opa_2,226226.0,1.0,M22822,Neisseria meningitidis,,,,,,,,,,,,,
376,NZ_CP016680.1,-1,52152.0,52197.0,51429.0,51447.0,51430.0,52222.0,M22822_opa_1,52138.0,1.0,M22822,Neisseria meningitidis,,,,,,,,,,,,,
377,NZ_CP016680.1,-1,2053848.0,2053903.0,2053110.0,2053128.0,2053111.0,2053928.0,M22822_opa_4,2053834.0,0.0,M22822,Neisseria meningitidis,,,,,,,,,,,,,
378,NZ_CP016672.1,-1,755775.0,755820.0,755037.0,755055.0,755038.0,755845.0,M22828_opa_1,755761.0,1.0,M22828,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,755654.0,755514.0,2.19e-55,217.0,755814.0,755060.0
379,NZ_CP016672.1,1,1101048.0,1101098.0,1101818.0,1101836.0,1101023.0,1101835.0,M22828_opa_3,1101112.0,0.0,M22828,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,1101220.0,1101360.0,2.19e-55,217.0,1101060.0,1101814.0
380,NZ_CP016672.1,1,1639921.0,1639966.0,1640686.0,1640704.0,1639896.0,1640703.0,M22828_opa_4,1639980.0,1.0,M22828,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,1640088.0,1640228.0,2.19e-55,217.0,1639928.0,1640682.0
381,NZ_CP016672.1,-1,927129.0,927184.0,926406.0,926424.0,926407.0,927209.0,M22828_opa_2,927115.0,0.0,M22828,Neisseria meningitidis,,,,,,,,,,,,,
382,NZ_CP031324.1,-1,1497916.0,1497961.0,1497193.0,1497211.0,1497194.0,1497985.0,M23347_opa_2,1497902.0,0.0,M23347,Neisseria meningitidis,FA1090_opa_1/122-263,92.029,138.0,11.0,0.0,2.0,139.0,1497795.0,1497658.0,1.0299999999999999e-48,195.0,1497955.0,1497204.0
383,NZ_CP031324.1,-1,2039648.0,2039713.0,2038925.0,2038943.0,2038926.0,2039737.0,M23347_opa_3,2039634.0,0.0,M23347,Neisseria meningitidis,FA1090_opa_1/122-263,92.029,138.0,11.0,0.0,2.0,139.0,2039527.0,2039390.0,1.0299999999999999e-48,195.0,2039687.0,2038936.0
384,NZ_CP031324.1,1,2225582.0,2225622.0,2226327.0,2226345.0,2225558.0,2226344.0,M23347_opa_4,2225636.0,1.0,M23347,Neisseria meningitidis,FA1090_opa_1/122-263,95.122,123.0,6.0,0.0,2.0,124.0,2225744.0,2225866.0,1.0299999999999999e-48,195.0,2225584.0,2226320.0
385,NZ_CP031324.1,1,169504.0,169554.0,170283.0,170301.0,169480.0,170300.0,M23347_opa_1,169568.0,0.0,M23347,Neisseria meningitidis,,,,,,,,,,,,,
386,NZ_CP016662.1,1,2138485.0,2138500.0,2139214.0,2139232.0,2138461.0,2139231.0,M23413_opa_4,2138514.0,0.0,M23413,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,2138622.0,2138762.0,4.7000000000000004e-57,222.0,2138462.0,2139216.0
387,NZ_CP016662.1,1,1636794.0,1636844.0,1637549.0,1637567.0,1636757.0,1637566.0,M23413_opa_3,1636765.0,0.0,M23413,Neisseria meningitidis,,,,,,,,,,,,,
388,NZ_CP016662.1,-1,1285648.0,1285688.0,1284901.0,1284919.0,1284902.0,1285712.0,M23413_opa_1,1285634.0,1.0,M23413,Neisseria meningitidis,,,,,,,,,,,,,
389,NZ_CP016662.1,-1,1465878.0,1465923.0,1465155.0,1465173.0,1465156.0,1465947.0,M23413_opa_2,1465864.0,0.0,M23413,Neisseria meningitidis,,,,,,,,,,,,,
390,NZ_CP016682.1,-1,858148.0,858233.0,857413.0,857431.0,857414.0,858258.0,M24705_opa_1,858134.0,0.0,M24705,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,858027.0,857887.0,2.19e-55,217.0,858187.0,857433.0
391,NZ_CP016682.1,1,1204580.0,1204675.0,1205395.0,1205413.0,1204555.0,1205412.0,M24705_opa_3,1204689.0,0.0,M24705,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,1204797.0,1204937.0,2.19e-55,217.0,1204637.0,1205391.0
392,NZ_CP016682.1,1,1745261.0,1745306.0,1746026.0,1746044.0,1745236.0,1746043.0,M24705_opa_4,1745320.0,1.0,M24705,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,1745428.0,1745568.0,2.19e-55,217.0,1745268.0,1746022.0
393,NZ_CP016682.1,-1,1030590.0,1030630.0,1029867.0,1029885.0,1029868.0,1030655.0,M24705_opa_2,1030576.0,0.0,M24705,Neisseria meningitidis,,,,,,,,,,,,,
394,NZ_CP016658.1,1,125818.0,125833.0,126547.0,126565.0,125794.0,126564.0,M24730_opa_1,125847.0,0.0,M24730,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,125955.0,126095.0,4.7000000000000004e-57,222.0,125795.0,126549.0
395,NZ_CP016658.1,1,1799172.0,1799535.0,1800240.0,1800258.0,1799135.0,1800257.0,M24730_opa_4,1799143.0,0.0,M24730,Neisseria meningitidis,,,,,,,,,,,,,
396,NZ_CP016658.1,-1,1446582.0,1446637.0,1445835.0,1445853.0,1445836.0,1446661.0,M24730_opa_2,1446568.0,1.0,M24730,Neisseria meningitidis,,,,,,,,,,,,,
397,NZ_CP016658.1,-1,1626098.0,1626128.0,1625375.0,1625393.0,1625376.0,1626152.0,M24730_opa_3,1626084.0,0.0,M24730,Neisseria meningitidis,,,,,,,,,,,,,
398,NZ_CP016664.1,-1,188463.0,188558.0,187731.0,187749.0,187732.0,188583.0,M25070_opa_1,188449.0,0.0,M25070,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,188342.0,188202.0,4.7000000000000004e-57,222.0,188502.0,187748.0
399,NZ_CP016664.1,-1,1854755.0,1854770.0,1854023.0,1854041.0,1854024.0,1854794.0,M25070_opa_4,1854741.0,0.0,M25070,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1854634.0,1854494.0,4.7000000000000004e-57,222.0,1854794.0,1854040.0
400,NZ_CP016664.1,1,359444.0,359484.0,360189.0,360207.0,359419.0,360206.0,M25070_opa_2,359498.0,0.0,M25070,Neisseria meningitidis,,,,,,,,,,,,,
401,NZ_CP016664.1,1,539697.0,539742.0,540471.0,540489.0,539673.0,540488.0,M25070_opa_3,539756.0,0.0,M25070,Neisseria meningitidis,,,,,,,,,,,,,
402,NZ_CP016885.1,-1,1988348.0,1988363.0,1987616.0,1987634.0,1987617.0,1988387.0,M25073_opa_4,1988334.0,0.0,M25073,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1988227.0,1988087.0,4.7000000000000004e-57,222.0,1988387.0,1987633.0
403,NZ_CP016885.1,1,489127.0,489172.0,489877.0,489895.0,489103.0,489894.0,M25073_opa_2,489186.0,0.0,M25073,Neisseria meningitidis,,,,,,,,,,,,,
404,NZ_CP016885.1,1,669405.0,669455.0,670184.0,670202.0,669381.0,670201.0,M25073_opa_3,669469.0,0.0,M25073,Neisseria meningitidis,,,,,,,,,,,,,
405,NZ_CP016885.1,-1,318380.0,318485.0,317657.0,317675.0,317658.0,318510.0,M25073_opa_1,318366.0,1.0,M25073,Neisseria meningitidis,,,,,,,,,,,,,
406,NZ_CP016886.1,-1,1987697.0,1987712.0,1986965.0,1986983.0,1986966.0,1987736.0,M25074_opa_4,1987683.0,0.0,M25074,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1987576.0,1987436.0,4.7000000000000004e-57,222.0,1987736.0,1986982.0
407,NZ_CP016886.1,1,488468.0,488513.0,489218.0,489236.0,488444.0,489235.0,M25074_opa_2,488527.0,0.0,M25074,Neisseria meningitidis,,,,,,,,,,,,,
408,NZ_CP016886.1,1,668746.0,668796.0,669525.0,669543.0,668722.0,669542.0,M25074_opa_3,668810.0,0.0,M25074,Neisseria meningitidis,,,,,,,,,,,,,
409,NZ_CP016886.1,-1,317720.0,317825.0,316997.0,317015.0,316998.0,317850.0,M25074_opa_1,317706.0,1.0,M25074,Neisseria meningitidis,,,,,,,,,,,,,
410,NZ_CP016670.1,1,1103383.0,1103463.0,1104177.0,1104195.0,1103346.0,1104194.0,M25087_opa_3,1103354.0,0.0,M25087,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1103585.0,1103725.0,4.7000000000000004e-57,222.0,1103425.0,1104179.0
411,NZ_CP016670.1,1,1605159.0,1605174.0,1605888.0,1605906.0,1605135.0,1605905.0,M25087_opa_4,1605188.0,0.0,M25087,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1605296.0,1605436.0,4.7000000000000004e-57,222.0,1605136.0,1605890.0
412,NZ_CP016670.1,-1,752201.0,752231.0,751454.0,751472.0,751455.0,752255.0,M25087_opa_1,752187.0,0.0,M25087,Neisseria meningitidis,,,,,,,,,,,,,
413,NZ_CP016670.1,-1,932449.0,932514.0,931720.0,931738.0,931721.0,932538.0,M25087_opa_2,932435.0,0.0,M25087,Neisseria meningitidis,,,,,,,,,,,,,
414,NZ_CP016678.1,-1,996425.0,996490.0,995693.0,995711.0,995694.0,996514.0,M25419_opa_1,996411.0,0.0,M25419,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,996304.0,996164.0,4.7000000000000004e-57,222.0,996464.0,995710.0
415,NZ_CP016678.1,1,1854601.0,1854641.0,1855364.0,1855382.0,1854577.0,1855381.0,M25419_opa_4,1854655.0,1.0,M25419,Neisseria meningitidis,FA1090_opa_1/122-263,95.07,142.0,7.0,0.0,1.0,142.0,1854768.0,1854909.0,1.31e-57,224.0,1854608.0,1855363.0
416,NZ_CP016678.1,1,1682356.0,1682396.0,1683104.0,1683122.0,1682331.0,1683121.0,M25419_opa_3,1682410.0,0.0,M25419,Neisseria meningitidis,,,,,,,,,,,,,
417,NZ_CP016678.1,-1,1512043.0,1512108.0,1511317.0,1511335.0,1511318.0,1512133.0,M25419_opa_2,1512029.0,0.0,M25419,Neisseria meningitidis,,,,,,,,,,,,,
418,NZ_CP016661.1,1,1704667.0,1704682.0,1705396.0,1705414.0,1704643.0,1705413.0,M25438_opa_4,1704696.0,0.0,M25438,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1704804.0,1704944.0,4.7000000000000004e-57,222.0,1704644.0,1705398.0
419,NZ_CP016661.1,1,1202860.0,1202915.0,1203620.0,1203638.0,1202823.0,1203637.0,M25438_opa_3,1202831.0,0.0,M25438,Neisseria meningitidis,,,,,,,,,,,,,
420,NZ_CP016661.1,-1,850619.0,850649.0,849872.0,849890.0,849873.0,850673.0,M25438_opa_1,850605.0,0.0,M25438,Neisseria meningitidis,,,,,,,,,,,,,
421,NZ_CP016661.1,-1,1031945.0,1031990.0,1031222.0,1031240.0,1031223.0,1032014.0,M25438_opa_2,1031931.0,0.0,M25438,Neisseria meningitidis,,,,,,,,,,,,,
422,NZ_CP016677.1,-1,975013.0,975028.0,974281.0,974299.0,974282.0,975052.0,M25456_opa_1,974999.0,0.0,M25456,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,974892.0,974752.0,4.7000000000000004e-57,222.0,975052.0,974298.0
423,NZ_CP016677.1,1,1647645.0,1647695.0,1648400.0,1648418.0,1647621.0,1648417.0,M25456_opa_3,1647709.0,0.0,M25456,Neisseria meningitidis,,,,,,,,,,,,,
424,NZ_CP016677.1,1,1827910.0,1827950.0,1828679.0,1828697.0,1827886.0,1828696.0,M25456_opa_4,1827964.0,1.0,M25456,Neisseria meningitidis,,,,,,,,,,,,,
425,NZ_CP016677.1,-1,1476714.0,1476784.0,1475991.0,1476009.0,1475992.0,1476809.0,M25456_opa_2,1476700.0,0.0,M25456,Neisseria meningitidis,,,,,,,,,,,,,
426,NZ_CP016673.1,-1,1585282.0,1585297.0,1584550.0,1584568.0,1584551.0,1585321.0,M25459_opa_3,1585268.0,0.0,M25459,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1585161.0,1585021.0,4.7000000000000004e-57,222.0,1585321.0,1584567.0
427,NZ_CP016673.1,1,84795.0,84845.0,85550.0,85568.0,84771.0,85567.0,M25459_opa_1,84859.0,0.0,M25459,Neisseria meningitidis,,,,,,,,,,,,,
428,NZ_CP016673.1,1,265060.0,265100.0,265829.0,265847.0,265036.0,265846.0,M25459_opa_2,265114.0,1.0,M25459,Neisseria meningitidis,,,,,,,,,,,,,
429,NZ_CP016673.1,-1,2086974.0,2087049.0,2086251.0,2086269.0,2086252.0,2087074.0,M25459_opa_4,2086960.0,1.0,M25459,Neisseria meningitidis,,,,,,,,,,,,,
430,NZ_CP016666.1,1,1454514.0,1454529.0,1455243.0,1455261.0,1454490.0,1455260.0,M25462_opa_4,1454543.0,0.0,M25462,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1454651.0,1454791.0,4.7000000000000004e-57,222.0,1454491.0,1455245.0
431,NZ_CP016666.1,1,952748.0,952813.0,953518.0,953536.0,952711.0,953535.0,M25462_opa_3,952719.0,0.0,M25462,Neisseria meningitidis,,,,,,,,,,,,,
432,NZ_CP016666.1,-1,601587.0,601622.0,600840.0,600858.0,600841.0,601646.0,M25462_opa_1,601573.0,0.0,M25462,Neisseria meningitidis,,,,,,,,,,,,,
