,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,id,n_terminus,in_frame,strain,species,query_accession,percent_identity,alignment_length,mismatches,gaps,query_start,query_end,subject_start,subject_end,evalue,bit_score,approx_start,approx_stop
274,NZ_CP018907.1,1,770744.0,770844.0,771549.0,771567.0,770719.0,771566.0,M21273_opa_3,770858.0,0.0,M21273,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,771450.0,771566.0,9.920000000000001e-29,128.0,770810.0,771566.0
275,,1,,,,,,,,,,M21273,,FA1090_opa_1/598-732,88.889,117.0,13.0,0.0,19.0,135.0,1288526.0,1288642.0,9.85e-34,145.0,1287886.0,1288642.0
276,,1,,,,,,,,,,M21374,,FA1090_opa_1/598-732,88.889,117.0,13.0,0.0,19.0,135.0,219501.0,219617.0,9.85e-34,145.0,218861.0,219617.0
277,NZ_CP031326.1,-1,1548104.0,1548169.0,1547360.0,1547378.0,1547361.0,1548193.0,M21374_opa_1,1548090.0,0.0,M21374,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,1547463.0,1547362.0,4.5800000000000004e-32,139.0,1548103.0,1547362.0
278,NZ_CP031326.1,-1,1729283.0,1729323.0,1728542.0,1728560.0,1728543.0,1729348.0,M21374_opa_2,1729269.0,0.0,M21374,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1728645.0,1728544.0,2.13e-30,134.0,1729285.0,1728544.0
279,NZ_CP031326.1,1,1902642.0,1902812.0,1903517.0,1903535.0,1902617.0,1903534.0,M21374_opa_3,1902826.0,0.0,M21374,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1903418.0,1903534.0,9.920000000000001e-29,128.0,1902778.0,1903534.0
280,NZ_CP031336.1,-1,772652.0,772712.0,771917.0,771935.0,771918.0,772737.0,M21717_opa_1,772638.0,1.0,M21717,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,772020.0,771919.0,4.5800000000000004e-32,139.0,772660.0,771919.0
281,NZ_CP031336.1,1,1128408.0,1128483.0,1129188.0,1129206.0,1128383.0,1129205.0,M21717_opa_3,1128497.0,1.0,M21717,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1129089.0,1129205.0,9.920000000000001e-29,128.0,1128449.0,1129205.0
282,,1,,,,,,,,,,M21717,,FA1090_opa_1/598-732,88.889,117.0,13.0,0.0,19.0,135.0,1630848.0,1630964.0,9.85e-34,145.0,1630208.0,1630964.0
283,NZ_CP031336.1,-1,954303.0,954343.0,953586.0,953604.0,953587.0,954368.0,M21717_opa_2,954289.0,0.0,M21717,Neisseria meningitidis,,,,,,,,,,,,,
284,NZ_CP031330.1,1,36733.0,36793.0,37516.0,37534.0,36708.0,37533.0,M21955_opa_1,36807.0,1.0,M21955,Neisseria meningitidis,FA1090_opa_1/598-732,88.235,102.0,12.0,0.0,34.0,135.0,37432.0,37533.0,4.6200000000000004e-27,122.0,36792.0,37533.0
285,NZ_CP031330.1,1,1069695.0,1069715.0,1070420.0,1070438.0,1069670.0,1070437.0,M21955_opa_3,1069729.0,0.0,M21955,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1070321.0,1070437.0,4.5800000000000004e-32,139.0,1069681.0,1070437.0
286,NZ_CP031330.1,-1,2093961.0,2094006.0,2093220.0,2093238.0,2093221.0,2094031.0,M21955_opa_4,2093947.0,1.0,M21955,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,2093323.0,2093222.0,4.5800000000000004e-32,139.0,2093963.0,2093222.0
287,NZ_CP031330.1,1,578898.0,578933.0,579638.0,579656.0,578873.0,579655.0,M21955_opa_2,578947.0,0.0,M21955,Neisseria meningitidis,,,,,,,,,,,,,
288,NZ_CP016674.1,-1,913085.0,913155.0,912356.0,912374.0,912357.0,913179.0,M22160_opa_1,913071.0,1.0,M22160,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,912459.0,912358.0,2.13e-30,134.0,913099.0,912358.0
289,NZ_CP016674.1,-1,1414804.0,1414874.0,1414081.0,1414099.0,1414082.0,1414899.0,M22160_opa_2,1414790.0,0.0,M22160,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1414184.0,1414083.0,9.920000000000001e-29,128.0,1414824.0,1414083.0
290,NZ_CP016674.1,1,1585705.0,1585780.0,1586485.0,1586503.0,1585681.0,1586502.0,M22160_opa_3,1585794.0,0.0,M22160,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1586386.0,1586502.0,9.920000000000001e-29,128.0,1585746.0,1586502.0
291,NZ_CP016674.1,1,1765155.0,1765215.0,1765947.0,1765965.0,1765131.0,1765964.0,M22160_opa_4,1765229.0,0.0,M22160,Neisseria meningitidis,,,,,,,,,,,,,
292,NZ_CP016649.1,-1,498678.0,498793.0,497955.0,497973.0,497956.0,498818.0,M22189_opa_1,498664.0,0.0,M22189,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,498058.0,497957.0,9.920000000000001e-29,128.0,498698.0,497957.0
293,NZ_CP016649.1,1,669629.0,669709.0,670414.0,670432.0,669605.0,670431.0,M22189_opa_2,669723.0,0.0,M22189,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,670315.0,670431.0,9.920000000000001e-29,128.0,669675.0,670431.0
294,NZ_CP016649.1,-1,2169663.0,2169723.0,2168934.0,2168952.0,2168935.0,2169747.0,M22189_opa_4,2169649.0,0.0,M22189,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,2169037.0,2168936.0,2.13e-30,134.0,2169677.0,2168936.0
295,NZ_CP016649.1,1,849063.0,849123.0,849855.0,849873.0,849039.0,849872.0,M22189_opa_3,849137.0,0.0,M22189,Neisseria meningitidis,,,,,,,,,,,,,
296,NZ_CP016683.1,1,197019.0,197034.0,197748.0,197766.0,196995.0,197765.0,M22191_opa_1,197048.0,0.0,M22191,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,197649.0,197765.0,2.13e-30,134.0,197009.0,197765.0
297,NZ_CP016683.1,-1,1680057.0,1680092.0,1679334.0,1679352.0,1679335.0,1680116.0,M22191_opa_3,1680043.0,0.0,M22191,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1679437.0,1679336.0,9.920000000000001e-29,128.0,1680077.0,1679336.0
298,NZ_CP016683.1,1,1850830.0,1850870.0,1851575.0,1851593.0,1850793.0,1851592.0,M22191_opa_4,1850801.0,0.0,M22191,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1851476.0,1851592.0,9.920000000000001e-29,128.0,1850836.0,1851592.0
299,NZ_CP016683.1,-1,1500818.0,1500873.0,1500068.0,1500086.0,1500069.0,1500897.0,M22191_opa_2,1500804.0,1.0,M22191,Neisseria meningitidis,,,,,,,,,,,,,
300,NZ_CP031334.1,-1,1154904.0,1154984.0,1154178.0,1154196.0,1154179.0,1155008.0,M22293_opa_2,1154890.0,0.0,M22293,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1154281.0,1154180.0,2.13e-30,134.0,1154921.0,1154180.0
301,NZ_CP031334.1,-1,1667416.0,1667456.0,1666687.0,1666705.0,1666688.0,1667480.0,M22293_opa_3,1667402.0,1.0,M22293,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1666790.0,1666689.0,9.920000000000001e-29,128.0,1667430.0,1666689.0
302,NZ_CP031334.1,1,77405.0,77445.0,78171.0,78189.0,77380.0,78188.0,M22293_opa_1,77459.0,0.0,M22293,Neisseria meningitidis,,,,,,,,,,,,,
303,NZ_CP031334.1,-1,2198449.0,2198539.0,2197705.0,2197723.0,2197706.0,2198563.0,M22293_opa_4,2198435.0,0.0,M22293,Neisseria meningitidis,,,,,,,,,,,,,
304,NZ_CP031329.1,1,801566.0,801586.0,802291.0,802309.0,801541.0,802308.0,M22425_opa_3,801600.0,0.0,M22425,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,802192.0,802308.0,4.5800000000000004e-32,139.0,801552.0,802308.0
305,NZ_CP031329.1,1,1571302.0,1571347.0,1572052.0,1572070.0,1571277.0,1572069.0,M22425_opa_5,1571361.0,1.0,M22425,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1571953.0,1572069.0,4.5800000000000004e-32,139.0,1571313.0,1572069.0
306,NZ_CP031329.1,1,268414.0,268454.0,269168.0,269186.0,268389.0,269185.0,M22425_opa_2,268468.0,0.0,M22425,Neisseria meningitidis,,,,,,,,,,,,,
307,NZ_CP031329.1,1,1127818.0,1127868.0,1128582.0,1128600.0,1127793.0,1128599.0,M22425_opa_4,1127882.0,0.0,M22425,Neisseria meningitidis,,,,,,,,,,,,,
308,NZ_CP031329.1,-1,98607.0,98662.0,97875.0,97893.0,97876.0,98687.0,M22425_opa_1,98593.0,0.0,M22425,Neisseria meningitidis,,,,,,,,,,,,,
309,NZ_CP016627.1,-1,1330784.0,1330854.0,1330064.0,1330082.0,1330065.0,1330878.0,M22718_opa_2,1330770.0,1.0,M22718,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1330167.0,1330066.0,9.920000000000001e-29,128.0,1330807.0,1330066.0
310,NZ_CP016627.1,1,1501731.0,1501966.0,1502671.0,1502689.0,1501694.0,1502688.0,M22718_opa_3,1501702.0,0.0,M22718,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1502572.0,1502688.0,9.920000000000001e-29,128.0,1501932.0,1502688.0
311,NZ_CP016627.1,1,2003578.0,2003593.0,2004307.0,2004325.0,2003554.0,2004324.0,M22718_opa_4,2003607.0,0.0,M22718,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,2004208.0,2004324.0,2.13e-30,134.0,2003568.0,2004324.0
312,NZ_CP016627.1,-1,1151392.0,1151447.0,1150642.0,1150660.0,1150643.0,1151471.0,M22718_opa_1,1151378.0,1.0,M22718,Neisseria meningitidis,,,,,,,,,,,,,
313,NZ_CP016663.1,1,290935.0,290950.0,291664.0,291682.0,290911.0,291681.0,M22722_opa_1,290964.0,0.0,M22722,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,291565.0,291681.0,2.13e-30,134.0,290925.0,291681.0
314,NZ_CP016663.1,-1,1791031.0,1791096.0,1790311.0,1790329.0,1790312.0,1791120.0,M22722_opa_3,1791017.0,0.0,M22722,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1790414.0,1790313.0,9.920000000000001e-29,128.0,1791054.0,1790313.0
315,NZ_CP016663.1,1,1961977.0,1962235.0,1962940.0,1962958.0,1961940.0,1962957.0,M22722_opa_4,1961948.0,0.0,M22722,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1962841.0,1962957.0,9.920000000000001e-29,128.0,1962201.0,1962957.0
316,NZ_CP016663.1,-1,1611646.0,1611696.0,1610896.0,1610914.0,1610897.0,1611720.0,M22722_opa_2,1611632.0,0.0,M22722,Neisseria meningitidis,,,,,,,,,,,,,
317,NZ_CP016679.1,-1,384655.0,384720.0,383935.0,383953.0,383936.0,384744.0,M22740_opa_2,384641.0,0.0,M22740,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,384038.0,383937.0,9.920000000000001e-29,128.0,384678.0,383937.0
318,NZ_CP016679.1,1,555606.0,555811.0,556516.0,556534.0,555569.0,556533.0,M22740_opa_3,555577.0,0.0,M22740,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,556417.0,556533.0,9.920000000000001e-29,128.0,555777.0,556533.0
319,NZ_CP016679.1,1,1057411.0,1057426.0,1058140.0,1058158.0,1057387.0,1058157.0,M22740_opa_4,1057440.0,0.0,M22740,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1058041.0,1058157.0,2.13e-30,134.0,1057401.0,1058157.0
320,NZ_CP016679.1,-1,205263.0,205318.0,204513.0,204531.0,204514.0,205342.0,M22740_opa_1,205249.0,1.0,M22740,Neisseria meningitidis,,,,,,,,,,,,,
321,NZ_CP016657.1,1,493123.0,493178.0,493892.0,493910.0,493099.0,493909.0,M22745_opa_1,493192.0,1.0,M22745,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,493793.0,493909.0,2.13e-30,134.0,493153.0,493909.0
322,NZ_CP016657.1,-1,1983950.0,1984015.0,1983230.0,1983248.0,1983231.0,1984039.0,M22745_opa_3,1983936.0,0.0,M22745,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1983333.0,1983232.0,9.920000000000001e-29,128.0,1983973.0,1983232.0
323,NZ_CP016657.1,1,2154863.0,2154923.0,2155628.0,2155646.0,2154826.0,2155645.0,M22745_opa_4,2154834.0,0.0,M22745,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,2155529.0,2155645.0,9.920000000000001e-29,128.0,2154889.0,2155645.0
324,NZ_CP016657.1,-1,1804734.0,1804769.0,1803984.0,1804002.0,1803985.0,1804793.0,M22745_opa_2,1804720.0,0.0,M22745,Neisseria meningitidis,,,,,,,,,,,,,
325,NZ_CP016882.1,-1,1472461.0,1472531.0,1471741.0,1471759.0,1471742.0,1472555.0,M22747_opa_2,1472447.0,1.0,M22747,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1471844.0,1471743.0,9.920000000000001e-29,128.0,1472484.0,1471743.0
326,NZ_CP016882.1,1,1643408.0,1643648.0,1644353.0,1644371.0,1643371.0,1644370.0,M22747_opa_3,1643379.0,0.0,M22747,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1644254.0,1644370.0,9.920000000000001e-29,128.0,1643614.0,1644370.0
327,NZ_CP016882.1,1,2145250.0,2145270.0,2145984.0,2146002.0,2145226.0,2146001.0,M22747_opa_4,2145284.0,0.0,M22747,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,2145885.0,2146001.0,2.13e-30,134.0,2145245.0,2146001.0
328,NZ_CP016882.1,-1,1293059.0,1293124.0,1292309.0,1292327.0,1292310.0,1293148.0,M22747_opa_1,1293045.0,0.0,M22747,Neisseria meningitidis,,,,,,,,,,,,,
329,NZ_CP016653.1,-1,269650.0,269665.0,268918.0,268936.0,268919.0,269689.0,M22748_opa_1,269636.0,0.0,M22748,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,269021.0,268920.0,2.13e-30,134.0,269661.0,268920.0
330,NZ_CP016653.1,-1,771301.0,771451.0,770578.0,770596.0,770579.0,771476.0,M22748_opa_2,771287.0,1.0,M22748,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,770681.0,770580.0,9.920000000000001e-29,128.0,771321.0,770580.0
331,NZ_CP016653.1,1,941829.0,941884.0,942598.0,942616.0,941805.0,942615.0,M22748_opa_3,941898.0,1.0,M22748,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,942499.0,942615.0,9.920000000000001e-29,128.0,941859.0,942615.0
332,NZ_CP016653.1,1,1121232.0,1121282.0,1122014.0,1122032.0,1121208.0,1122031.0,M22748_opa_4,1121296.0,0.0,M22748,Neisseria meningitidis,,,,,,,,,,,,,
333,NZ_CP016669.1,-1,872878.0,872918.0,872140.0,872158.0,872141.0,872942.0,M22759_opa_1,872864.0,1.0,M22759,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,872243.0,872142.0,2.13e-30,134.0,872883.0,872142.0
334,NZ_CP016669.1,-1,1374368.0,1374488.0,1373645.0,1373663.0,1373646.0,1374513.0,M22759_opa_2,1374354.0,1.0,M22759,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1373748.0,1373647.0,9.920000000000001e-29,128.0,1374388.0,1373647.0
335,NZ_CP016669.1,1,1545326.0,1545356.0,1546061.0,1546079.0,1545302.0,1546078.0,M22759_opa_3,1545370.0,0.0,M22759,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1545962.0,1546078.0,9.920000000000001e-29,128.0,1545322.0,1546078.0
336,NZ_CP016669.1,1,1724262.0,1724322.0,1725054.0,1725072.0,1724238.0,1725071.0,M22759_opa_4,1724336.0,0.0,M22759,Neisseria meningitidis,,,,,,,,,,,,,
337,NZ_CP016656.1,1,129079.0,129149.0,129869.0,129887.0,129055.0,129886.0,M22769_opa_1,129163.0,1.0,M22769,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,129770.0,129886.0,2.13e-30,134.0,129130.0,129886.0
338,NZ_CP016656.1,-1,1625101.0,1625131.0,1624378.0,1624396.0,1624379.0,1625155.0,M22769_opa_3,1625087.0,0.0,M22769,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1624481.0,1624380.0,9.920000000000001e-29,128.0,1625121.0,1624380.0
339,NZ_CP016656.1,1,1795980.0,1796100.0,1796805.0,1796823.0,1795943.0,1796822.0,M22769_opa_4,1795951.0,0.0,M22769,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1796706.0,1796822.0,9.920000000000001e-29,128.0,1796066.0,1796822.0
340,NZ_CP016656.1,-1,1446138.0,1446193.0,1445388.0,1445406.0,1445389.0,1446217.0,M22769_opa_2,1446124.0,1.0,M22769,Neisseria meningitidis,,,,,,,,,,,,,
341,NZ_CP016655.1,-1,294597.0,294667.0,293877.0,293895.0,293878.0,294691.0,M22772_opa_2,294583.0,1.0,M22772,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,293980.0,293879.0,9.920000000000001e-29,128.0,294620.0,293879.0
342,NZ_CP016655.1,1,465539.0,465929.0,466634.0,466652.0,465502.0,466651.0,M22772_opa_3,465510.0,0.0,M22772,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,466535.0,466651.0,9.920000000000001e-29,128.0,465895.0,466651.0
343,NZ_CP016655.1,1,967535.0,967550.0,968264.0,968282.0,967511.0,968281.0,M22772_opa_4,967564.0,0.0,M22772,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,968165.0,968281.0,2.13e-30,134.0,967525.0,968281.0
344,NZ_CP016655.1,-1,115144.0,115209.0,114394.0,114412.0,114395.0,115233.0,M22772_opa_1,115130.0,0.0,M22772,Neisseria meningitidis,,,,,,,,,,,,,
345,NZ_CP016671.1,-1,463079.0,463119.0,462344.0,462362.0,462345.0,463144.0,M22783_opa_1,463065.0,0.0,M22783,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,462447.0,462346.0,4.5800000000000004e-32,139.0,463087.0,462346.0
346,NZ_CP016671.1,-1,1004637.0,1004682.0,1003899.0,1003917.0,1003900.0,1004707.0,M22783_opa_2,1004623.0,1.0,M22783,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1004002.0,1003901.0,2.13e-30,134.0,1004642.0,1003901.0
347,NZ_CP016671.1,1,1178954.0,1178994.0,1179699.0,1179717.0,1178929.0,1179716.0,M22783_opa_3,1179008.0,0.0,M22783,Neisseria meningitidis,FA1090_opa_1/598-732,89.744,117.0,12.0,0.0,19.0,135.0,1179600.0,1179716.0,2.1200000000000002e-35,150.0,1178960.0,1179716.0
348,NZ_CP016671.1,1,1350244.0,1350284.0,1351001.0,1351019.0,1350219.0,1351018.0,M22783_opa_4,1350298.0,0.0,M22783,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1350902.0,1351018.0,4.5800000000000004e-32,139.0,1350262.0,1351018.0
349,NZ_CP016883.1,-1,835792.0,835842.0,835054.0,835072.0,835055.0,835867.0,M22790_opa_1,835778.0,0.0,M22790,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,835157.0,835056.0,2.13e-30,134.0,835797.0,835056.0
350,NZ_CP016883.1,-1,1375548.0,1375603.0,1374810.0,1374828.0,1374811.0,1375628.0,M22790_opa_2,1375534.0,0.0,M22790,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1374913.0,1374812.0,2.13e-30,134.0,1375553.0,1374812.0
351,NZ_CP016883.1,1,1540665.0,1540740.0,1541445.0,1541463.0,1540640.0,1541462.0,M22790_opa_3,1540754.0,1.0,M22790,Neisseria meningitidis,FA1090_opa_1/598-732,89.744,117.0,12.0,0.0,19.0,135.0,1541346.0,1541462.0,2.1200000000000002e-35,150.0,1540706.0,1541462.0
352,NZ_CP016883.1,1,1712037.0,1712067.0,1712787.0,1712805.0,1712012.0,1712804.0,M22790_opa_4,1712081.0,1.0,M22790,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1712688.0,1712804.0,2.13e-30,134.0,1712048.0,1712804.0
353,NZ_CP016884.1,-1,890412.0,890502.0,889689.0,889707.0,889690.0,890526.0,M22797_opa_2,890398.0,0.0,M22797,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,889792.0,889691.0,9.920000000000001e-29,128.0,890432.0,889691.0
354,NZ_CP016884.1,1,1061408.0,1061833.0,1062538.0,1062556.0,1061371.0,1062555.0,M22797_opa_3,1061379.0,0.0,M22797,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1062439.0,1062555.0,9.920000000000001e-29,128.0,1061799.0,1062555.0
355,NZ_CP016884.1,1,1563518.0,1563568.0,1564288.0,1564306.0,1563494.0,1564305.0,M22797_opa_4,1563582.0,0.0,M22797,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1564189.0,1564305.0,2.13e-30,134.0,1563549.0,1564305.0
356,NZ_CP016884.1,-1,711469.0,711504.0,710719.0,710737.0,710720.0,711528.0,M22797_opa_1,711455.0,0.0,M22797,Neisseria meningitidis,,,,,,,,,,,,,
357,NZ_CP016659.1,-1,679021.0,679036.0,678289.0,678307.0,678290.0,679060.0,M22801_opa_1,679007.0,0.0,M22801,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,678392.0,678291.0,2.13e-30,134.0,679032.0,678291.0
358,NZ_CP016659.1,-1,1180645.0,1180680.0,1179922.0,1179940.0,1179923.0,1180705.0,M22801_opa_2,1180631.0,0.0,M22801,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1180025.0,1179924.0,9.920000000000001e-29,128.0,1180665.0,1179924.0
359,NZ_CP016659.1,1,1352293.0,1352348.0,1353053.0,1353071.0,1352269.0,1353070.0,M22801_opa_3,1352362.0,1.0,M22801,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1352954.0,1353070.0,9.920000000000001e-29,128.0,1352314.0,1353070.0
360,NZ_CP016659.1,1,1531672.0,1531717.0,1532449.0,1532467.0,1531648.0,1532466.0,M22801_opa_4,1531731.0,0.0,M22801,Neisseria meningitidis,,,,,,,,,,,,,
361,NZ_CP016660.1,-1,152745.0,152795.0,152022.0,152040.0,152023.0,152820.0,M22804_opa_1,152731.0,0.0,M22804,Neisseria meningitidis,FA1090_opa_1/598-732,93.137,102.0,7.0,0.0,34.0,135.0,152125.0,152024.0,2.1200000000000002e-35,150.0,152765.0,152024.0
362,NZ_CP016660.1,1,327091.0,327136.0,327856.0,327874.0,327066.0,327873.0,M22804_opa_2,327150.0,1.0,M22804,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,327757.0,327873.0,9.920000000000001e-29,128.0,327117.0,327873.0
363,NZ_CP016660.1,1,866137.0,866197.0,866917.0,866935.0,866112.0,866934.0,M22804_opa_3,866211.0,1.0,M22804,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,866818.0,866934.0,2.13e-30,134.0,866178.0,866934.0
364,NZ_CP016660.1,-1,2156442.0,2156482.0,2155704.0,2155722.0,2155705.0,2156507.0,M22804_opa_4,2156428.0,0.0,M22804,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,2155807.0,2155706.0,4.5800000000000004e-32,139.0,2156447.0,2155706.0
365,NZ_CP016647.1,-1,399976.0,400021.0,399241.0,399259.0,399242.0,400046.0,M22809_opa_1,399962.0,1.0,M22809,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,399344.0,399243.0,4.5800000000000004e-32,139.0,399984.0,399243.0
366,NZ_CP016647.1,-1,942440.0,942580.0,941702.0,941720.0,941703.0,942605.0,M22809_opa_2,942426.0,0.0,M22809,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,941805.0,941704.0,2.13e-30,134.0,942445.0,941704.0
367,NZ_CP016647.1,1,1116844.0,1116889.0,1117594.0,1117612.0,1116819.0,1117611.0,M22809_opa_3,1116903.0,1.0,M22809,Neisseria meningitidis,FA1090_opa_1/598-732,89.744,117.0,12.0,0.0,19.0,135.0,1117495.0,1117611.0,2.1200000000000002e-35,150.0,1116855.0,1117611.0
368,NZ_CP016647.1,1,1288138.0,1288223.0,1288943.0,1288961.0,1288113.0,1288960.0,M22809_opa_4,1288237.0,0.0,M22809,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1288844.0,1288960.0,2.13e-30,134.0,1288204.0,1288960.0
369,NZ_CP016654.1,-1,1015978.0,1016023.0,1015240.0,1015258.0,1015241.0,1016048.0,M22811_opa_1,1015964.0,1.0,M22811,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1015343.0,1015242.0,2.13e-30,134.0,1015983.0,1015242.0
370,NZ_CP016654.1,-1,1557584.0,1557619.0,1556846.0,1556864.0,1556847.0,1557644.0,M22811_opa_2,1557570.0,0.0,M22811,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1556949.0,1556848.0,2.13e-30,134.0,1557589.0,1556848.0
